"プロット タイトル: Microstation_00_ecser_surface_210528"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
6768,07/14/2021 03:10:01 午後,1511.2,2.52,4.53,1013.450
6769,07/14/2021 03:20:01 午後,1458.7,2.52,4.53,1013.350
6770,07/14/2021 03:30:01 午後,1408.7,2.01,3.52,1013.350
6771,07/14/2021 03:40:01 午後,1351.2,2.01,4.53,1013.150
6772,07/14/2021 03:50:01 午後,1293.7,2.01,3.52,1013.050
6773,07/14/2021 04:00:01 午後,1243.7,2.52,4.53,1013.050
6774,07/14/2021 04:10:01 午後,1176.2,2.01,4.03,1013.150
6775,07/14/2021 04:20:01 午後,1113.7,2.01,4.03,1013.250
6776,07/14/2021 04:30:01 午後,1048.7,2.52,5.03,1013.350
6777,07/14/2021 04:40:01 午後,986.2,2.52,4.03,1013.250
6778,07/14/2021 04:50:01 午後,921.2,2.01,3.52,1013.150
6779,07/14/2021 05:00:01 午後,858.7,2.01,3.52,1013.250
6780,07/14/2021 05:10:01 午後,793.7,2.01,4.03,1013.350
6781,07/14/2021 05:20:01 午後,733.7,2.01,3.02,1013.150
6782,07/14/2021 05:30:01 午後,666.2,2.01,3.52,1013.050
6783,07/14/2021 05:40:01 午後,603.7,2.52,4.03,1013.050
6784,07/14/2021 05:50:01 午後,583.7,2.01,4.03,1013.250
6785,07/14/2021 06:00:01 午後,448.7,2.01,3.52,1013.450
6786,07/14/2021 06:10:01 午後,473.7,1.51,4.03,1013.550
6787,07/14/2021 06:20:01 午後,263.7,1.51,3.02,1013.650
6788,07/14/2021 06:30:01 午後,291.2,2.01,3.52,1013.450
6789,07/14/2021 06:40:01 午後,206.2,1.51,3.02,1013.450
6790,07/14/2021 06:50:01 午後,123.7,1.51,3.52,1013.650
6791,07/14/2021 07:00:01 午後,68.7,1.51,3.02,1013.850
6792,07/14/2021 07:10:01 午後,38.7,1.01,2.52,1014.050
6793,07/14/2021 07:20:01 午後,13.7,1.51,2.52,1014.050
6794,07/14/2021 07:30:01 午後,3.7,0.50,2.52,1014.050
6795,07/14/2021 07:40:01 午後,1.2,0.50,1.01,1014.050
6796,07/14/2021 07:50:01 午後,1.2,0.50,1.51,1014.050
6797,07/14/2021 08:00:01 午後,1.2,0.00,1.51,1014.250
6798,07/14/2021 08:10:01 午後,1.2,0.50,2.01,1014.350
6799,07/14/2021 08:20:01 午後,1.2,0.00,1.51,1014.350
6800,07/14/2021 08:30:01 午後,1.2,0.50,1.01,1014.450
6801,07/14/2021 08:40:01 午後,1.2,0.50,2.01,1014.450
6802,07/14/2021 08:50:01 午後,1.2,0.50,1.51,1014.650
6803,07/14/2021 09:00:01 午後,1.2,0.50,1.51,1014.950
6804,07/14/2021 09:10:01 午後,1.2,0.50,1.51,1015.250
6805,07/14/2021 09:20:01 午後,1.2,2.01,10.07,1015.550
6806,07/14/2021 09:30:01 午後,1.2,2.52,9.06,1015.550
6807,07/14/2021 09:40:01 午後,1.2,3.02,8.56,1015.750
6808,07/14/2021 09:50:01 午後,1.2,2.01,5.54,1015.750
6809,07/14/2021 10:00:01 午後,1.2,1.51,6.04,1015.750
6810,07/14/2021 10:10:01 午後,1.2,1.51,5.03,1015.150
6811,07/14/2021 10:20:01 午後,1.2,1.01,3.52,1014.950
6812,07/14/2021 10:30:01 午後,1.2,0.50,3.52,1014.350
6813,07/14/2021 10:40:01 午後,1.2,0.00,2.01,1013.950
6814,07/14/2021 10:50:01 午後,1.2,0.00,1.51,1013.950
6815,07/14/2021 11:00:01 午後,1.2,0.00,2.52,1013.950
6816,07/14/2021 11:10:01 午後,1.2,0.00,1.01,1013.950
6817,07/14/2021 11:20:01 午後,1.2,0.00,1.51,1013.950
6818,07/14/2021 11:30:01 午後,1.2,0.00,1.51,1013.750
6819,07/14/2021 11:40:01 午後,1.2,0.00,1.51,1013.950
6820,07/14/2021 11:50:01 午後,1.2,0.00,1.01,1013.850
6821,07/15/2021 12:00:01 午前,1.2,0.00,1.01,1014.050
6822,07/15/2021 12:10:01 午前,1.2,0.00,2.01,1014.050
6823,07/15/2021 12:20:01 午前,1.2,0.00,1.51,1013.950
6824,07/15/2021 12:30:01 午前,1.2,0.00,1.01,1013.950
6825,07/15/2021 12:40:01 午前,1.2,0.00,1.01,1014.150
6826,07/15/2021 12:50:01 午前,1.2,0.00,1.01,1014.350
6827,07/15/2021 01:00:01 午前,1.2,0.00,1.51,1014.250
6828,07/15/2021 01:10:01 午前,1.2,0.00,1.51,1014.450
6829,07/15/2021 01:20:01 午前,1.2,0.00,1.51,1014.650
6830,07/15/2021 01:30:01 午前,1.2,0.50,2.01,1014.650
6831,07/15/2021 01:40:01 午前,1.2,0.50,2.01,1014.650
6832,07/15/2021 01:50:01 午前,1.2,1.01,3.52,1014.750
6833,07/15/2021 02:00:01 午前,1.2,1.01,3.52,1014.650
6834,07/15/2021 02:10:01 午前,1.2,1.01,3.52,1014.750
6835,07/15/2021 02:20:01 午前,1.2,0.00,2.52,1014.750
6836,07/15/2021 02:30:01 午前,1.2,0.00,1.01,1014.850
6837,07/15/2021 02:40:01 午前,1.2,0.00,1.01,1014.850
6838,07/15/2021 02:50:01 午前,1.2,0.00,1.01,1014.950
6839,07/15/2021 03:00:01 午前,1.2,0.00,0.50,1014.950
6840,07/15/2021 03:10:01 午前,1.2,0.00,1.01,1014.950
6841,07/15/2021 03:20:01 午前,1.2,0.00,1.01,1014.950
6842,07/15/2021 03:30:01 午前,1.2,0.00,1.01,1015.150
6843,07/15/2021 03:40:01 午前,1.2,0.00,0.50,1015.150
6844,07/15/2021 03:50:01 午前,1.2,0.00,1.01,1015.250
6845,07/15/2021 04:00:01 午前,1.2,0.50,2.01,1015.350
6846,07/15/2021 04:10:01 午前,1.2,0.00,2.01,1015.250
6847,07/15/2021 04:20:01 午前,1.2,0.50,2.52,1015.450
6848,07/15/2021 04:30:01 午前,1.2,0.00,2.01,1015.550
6849,07/15/2021 04:40:01 午前,1.2,0.00,1.01,1015.550
6850,07/15/2021 04:50:01 午前,1.2,0.00,1.51,1015.450
6851,07/15/2021 05:00:01 午前,1.2,0.00,1.51,1015.550
6852,07/15/2021 05:10:01 午前,1.2,0.00,1.51,1015.650
6853,07/15/2021 05:20:01 午前,3.7,0.00,1.51,1015.650
6854,07/15/2021 05:30:01 午前,16.2,0.50,2.01,1015.550
6855,07/15/2021 05:40:01 午前,31.2,0.00,0.50,1015.750
6856,07/15/2021 05:50:01 午前,48.7,0.00,1.51,1015.750
6857,07/15/2021 06:00:01 午前,63.7,0.00,1.01,1015.550
6858,07/15/2021 06:10:01 午前,76.2,0.00,1.01,1015.650
6859,07/15/2021 06:20:01 午前,86.2,0.00,0.50,1015.650
6860,07/15/2021 06:30:01 午前,96.2,0.00,1.01,1015.750
6861,07/15/2021 06:40:01 午前,351.2,0.00,1.51,1014.750
6862,07/15/2021 06:50:01 午前,418.7,0.00,1.51,1014.550
6863,07/15/2021 07:00:01 午前,483.7,0.50,2.52,1014.550
6864,07/15/2021 07:10:01 午前,548.7,0.50,2.52,1014.350
6865,07/15/2021 07:20:01 午前,616.2,1.01,2.52,1014.450
6866,07/15/2021 07:30:01 午前,683.7,0.50,2.52,1014.150
6867,07/15/2021 07:40:01 午前,753.7,0.50,3.02,1014.050
6868,07/15/2021 07:50:01 午前,821.2,1.01,3.52,1014.150
6869,07/15/2021 08:00:01 午前,883.7,0.50,2.52,1014.050
6870,07/15/2021 08:10:01 午前,948.7,0.50,2.52,1014.050
6871,07/15/2021 08:20:01 午前,1013.7,1.01,3.02,1014.250
6872,07/15/2021 08:30:01 午前,1071.2,1.01,3.02,1014.250
6873,07/15/2021 08:40:01 午前,1126.2,0.50,2.52,1014.450
6874,07/15/2021 08:50:01 午前,1188.7,0.50,2.01,1014.450
6875,07/15/2021 09:00:01 午前,1246.2,0.50,2.52,1014.350
6876,07/15/2021 09:10:01 午前,1308.7,0.00,1.51,1014.350
6877,07/15/2021 09:20:01 午前,1356.2,0.50,1.51,1014.250
6878,07/15/2021 09:30:01 午前,1411.2,0.50,1.51,1014.350
6879,07/15/2021 09:40:01 午前,1458.7,0.00,1.51,1014.350
6880,07/15/2021 09:50:01 午前,1503.7,0.50,3.02,1014.250
6881,07/15/2021 10:00:01 午前,1551.2,1.01,3.02,1014.450
6882,07/15/2021 10:10:01 午前,1593.7,1.51,3.52,1014.450
6883,07/15/2021 10:20:01 午前,1636.2,1.51,3.02,1014.350
6884,07/15/2021 10:30:01 午前,1673.7,1.51,2.52,1014.350
6885,07/15/2021 10:40:01 午前,1703.7,1.51,2.52,1014.350
6886,07/15/2021 10:50:01 午前,1726.2,2.01,3.52,1014.950
6887,07/15/2021 11:00:01 午前,1761.2,2.52,4.53,1014.450
6888,07/15/2021 11:10:01 午前,1801.2,2.52,4.53,1014.450
6889,07/15/2021 11:20:01 午前,1823.7,3.02,5.03,1014.650
6890,07/15/2021 11:30:01 午前,1838.7,1.51,3.52,1014.650
6891,07/15/2021 11:40:01 午前,1853.7,2.01,4.03,1014.550
6892,07/15/2021 11:50:01 午前,1866.2,1.51,4.03,1014.850
6893,07/15/2021 12:00:01 午後,1876.2,1.51,4.03,1014.950
6894,07/15/2021 12:10:01 午後,1868.7,1.51,4.03,1014.850
6895,07/15/2021 12:20:01 午後,1876.2,2.01,4.53,1015.050
6896,07/15/2021 12:30:01 午後,1878.7,2.01,4.03,1015.250
6897,07/15/2021 12:40:01 午後,1866.2,2.01,4.03,1015.350
6898,07/15/2021 12:50:01 午後,1861.2,1.51,3.52,1015.250
6899,07/15/2021 01:00:01 午後,1863.7,2.01,4.03,1015.050
6900,07/15/2021 01:10:01 午後,1856.2,1.01,3.02,1014.950
6901,07/15/2021 01:20:01 午後,1828.7,2.52,4.53,1014.950
6902,07/15/2021 01:30:01 午後,1821.2,3.02,5.03,1014.750
6903,07/15/2021 01:40:01 午後,1798.7,2.52,5.03,1014.850
6904,07/15/2021 01:50:01 午後,1786.2,3.02,5.54,1014.950
6905,07/15/2021 02:00:01 午後,1758.7,2.52,5.03,1014.950
6906,07/15/2021 02:10:01 午後,1741.2,2.52,5.03,1014.850
6907,07/15/2021 02:20:01 午後,1683.7,2.52,5.03,1014.850
6908,07/15/2021 02:30:01 午後,1713.7,2.52,5.03,1014.550
6909,07/15/2021 02:40:01 午後,1698.7,2.52,5.54,1014.650
6910,07/15/2021 02:50:01 午後,1683.7,2.01,5.03,1014.650
6911,07/15/2021 03:00:01 午後,1708.7,2.01,3.52,1014.450
6912,07/15/2021 03:10:01 午後,1803.7,2.01,4.03,1014.450
6913,07/15/2021 03:20:01 午後,1668.7,1.51,3.52,1014.450
6914,07/15/2021 03:30:01 午後,601.2,2.01,3.52,1014.250
6915,07/15/2021 03:40:01 午後,486.2,1.51,3.02,1014.450
6916,07/15/2021 03:50:01 午後,311.2,2.01,4.03,1014.250
6917,07/15/2021 04:00:01 午後,218.7,1.51,4.03,1014.250
6918,07/15/2021 04:10:01 午後,158.7,1.51,4.03,1014.450
6919,07/15/2021 04:20:01 午後,123.7,0.00,2.01,1014.550
6920,07/15/2021 04:30:01 午後,106.2,0.50,2.52,1014.650
6921,07/15/2021 04:40:01 午後,93.7,1.51,2.52,1014.550
6922,07/15/2021 04:50:01 午後,106.2,1.01,2.52,1014.750
6923,07/15/2021 05:00:01 午後,116.2,1.01,2.01,1014.550
6924,07/15/2021 05:10:01 午後,113.7,1.01,2.52,1014.650
6925,07/15/2021 05:20:01 午後,163.7,1.01,2.52,1014.650
6926,07/15/2021 05:30:01 午後,231.2,0.00,1.51,1014.750
6927,07/15/2021 05:40:01 午後,251.2,0.50,1.51,1014.650
6928,07/15/2021 05:50:01 午後,266.2,0.00,1.01,1014.550
6929,07/15/2021 06:00:01 午後,281.2,2.01,4.03,1014.550
6930,07/15/2021 06:10:01 午後,276.2,0.50,2.52,1014.650
6931,07/15/2021 06:20:01 午後,398.7,0.50,2.01,1014.450
6932,07/15/2021 06:30:01 午後,318.7,1.01,3.02,1014.450
6933,07/15/2021 06:40:01 午後,206.2,1.01,2.52,1014.850
6934,07/15/2021 06:50:01 午後,143.7,0.00,1.51,1014.850
6935,07/15/2021 07:00:01 午後,88.7,0.00,1.01,1014.750
6936,07/15/2021 07:10:01 午後,51.2,1.01,2.52,1014.850
6937,07/15/2021 07:20:01 午後,18.7,0.50,2.52,1014.750
6938,07/15/2021 07:30:01 午後,3.7,0.50,1.51,1014.950
6939,07/15/2021 07:40:01 午後,1.2,0.00,1.01,1015.050
6940,07/15/2021 07:50:01 午後,1.2,0.50,1.51,1015.050
6941,07/15/2021 08:00:01 午後,1.2,0.50,1.51,1014.850
6942,07/15/2021 08:10:01 午後,1.2,0.50,2.01,1014.750
6943,07/15/2021 08:20:01 午後,1.2,0.50,1.51,1014.850
6944,07/15/2021 08:30:01 午後,1.2,0.50,1.51,1014.750
6945,07/15/2021 08:40:01 午後,1.2,0.00,1.51,1014.950
6946,07/15/2021 08:50:01 午後,1.2,0.00,1.51,1014.950
6947,07/15/2021 09:00:01 午後,1.2,0.00,2.01,1015.050
6948,07/15/2021 09:10:01 午後,1.2,0.50,2.01,1014.950
6949,07/15/2021 09:20:01 午後,1.2,0.00,1.51,1015.050
6950,07/15/2021 09:30:01 午後,1.2,0.00,1.51,1014.950
6951,07/15/2021 09:40:01 午後,1.2,0.50,2.01,1015.050
6952,07/15/2021 09:50:01 午後,1.2,0.00,2.01,1015.150
6953,07/15/2021 10:00:01 午後,1.2,0.00,1.51,1015.050
6954,07/15/2021 10:10:01 午後,1.2,0.50,1.51,1014.950
6955,07/15/2021 10:20:01 午後,1.2,0.00,1.51,1015.050
6956,07/15/2021 10:30:01 午後,1.2,0.00,1.51,1015.150
6957,07/15/2021 10:40:01 午後,1.2,0.00,1.51,1015.450
6958,07/15/2021 10:50:01 午後,1.2,0.50,1.51,1015.550
6959,07/15/2021 11:00:01 午後,1.2,0.50,1.51,1015.450
6960,07/15/2021 11:10:01 午後,1.2,0.00,1.51,1015.550
6961,07/15/2021 11:20:01 午後,1.2,0.00,1.01,1015.650
6962,07/15/2021 11:30:01 午後,1.2,0.00,1.51,1015.450
6963,07/15/2021 11:40:01 午後,1.2,0.50,1.51,1015.450
6964,07/15/2021 11:50:01 午後,1.2,1.01,1.51,1015.450
6965,07/16/2021 12:00:01 午前,1.2,1.01,2.01,1015.550
6966,07/16/2021 12:10:01 午前,1.2,0.50,2.01,1015.650
6967,07/16/2021 12:20:01 午前,1.2,0.00,1.51,1015.650
6968,07/16/2021 12:30:01 午前,1.2,0.00,1.51,1015.650
6969,07/16/2021 12:40:01 午前,1.2,0.00,1.51,1015.450
6970,07/16/2021 12:50:01 午前,1.2,0.00,2.01,1015.450
6971,07/16/2021 01:00:01 午前,1.2,0.00,1.01,1015.250
6972,07/16/2021 01:10:01 午前,1.2,0.00,1.01,1015.450
6973,07/16/2021 01:20:01 午前,1.2,0.00,1.01,1015.350
6974,07/16/2021 01:30:01 午前,1.2,0.00,1.51,1015.450
6975,07/16/2021 01:40:01 午前,1.2,0.00,1.01,1015.450
6976,07/16/2021 01:50:01 午前,1.2,0.00,1.01,1015.250
6977,07/16/2021 02:00:01 午前,1.2,0.00,1.51,1015.050
6978,07/16/2021 02:10:01 午前,1.2,0.00,1.01,1015.050
6979,07/16/2021 02:20:01 午前,1.2,0.00,1.01,1015.050
6980,07/16/2021 02:30:01 午前,1.2,0.00,1.01,1014.950
6981,07/16/2021 02:40:01 午前,1.2,0.00,1.01,1014.950
6982,07/16/2021 02:50:01 午前,1.2,0.00,1.01,1014.850
6983,07/16/2021 03:00:01 午前,1.2,0.00,1.01,1015.050
6984,07/16/2021 03:10:01 午前,1.2,0.00,0.50,1014.950
6985,07/16/2021 03:20:01 午前,1.2,0.00,1.01,1014.950
6986,07/16/2021 03:30:01 午前,1.2,0.00,1.01,1014.950
6987,07/16/2021 03:40:01 午前,1.2,0.00,1.51,1015.050
6988,07/16/2021 03:50:01 午前,1.2,0.00,1.01,1014.950
6989,07/16/2021 04:00:01 午前,1.2,0.00,1.01,1014.850
6990,07/16/2021 04:10:01 午前,1.2,0.00,0.50,1014.850
6991,07/16/2021 04:20:01 午前,1.2,0.00,1.01,1014.650
6992,07/16/2021 04:30:01 午前,1.2,0.00,1.01,1014.750
6993,07/16/2021 04:40:01 午前,1.2,0.00,0.50,1014.750
6994,07/16/2021 04:50:01 午前,1.2,0.00,1.01,1014.850
6995,07/16/2021 05:00:01 午前,1.2,0.00,0.50,1014.850
6996,07/16/2021 05:10:01 午前,1.2,0.00,0.00,1014.950
6997,07/16/2021 05:20:01 午前,1.2,0.00,2.01,1015.050
6998,07/16/2021 05:30:01 午前,3.7,0.50,2.01,1015.150
6999,07/16/2021 05:40:01 午前,13.7,0.00,2.52,1015.250
7000,07/16/2021 05:50:01 午前,51.2,0.00,1.51,1015.150
7001,07/16/2021 06:00:01 午前,61.2,0.00,1.51,1015.150
7002,07/16/2021 06:10:01 午前,88.7,0.50,2.52,1015.250
7003,07/16/2021 06:20:01 午前,108.7,0.00,2.01,1015.150
7004,07/16/2021 06:30:01 午前,143.7,0.00,1.51,1015.450
7005,07/16/2021 06:40:01 午前,178.7,0.00,3.02,1015.250
7006,07/16/2021 06:50:01 午前,308.7,0.00,1.51,1014.950
7007,07/16/2021 07:00:01 午前,418.7,0.50,2.01,1014.650
7008,07/16/2021 07:10:01 午前,526.2,0.50,2.01,1014.450
7009,07/16/2021 07:20:01 午前,606.2,0.50,2.52,1014.250
7010,07/16/2021 07:30:01 午前,623.7,1.01,2.52,1014.150
7011,07/16/2021 07:40:01 午前,716.2,0.50,3.02,1013.950
7012,07/16/2021 07:50:01 午前,601.2,0.50,2.01,1014.250
7013,07/16/2021 08:00:01 午前,588.7,0.50,2.52,1014.350
7014,07/16/2021 08:10:01 午前,1036.2,0.50,2.52,1013.750
7015,07/16/2021 08:20:01 午前,1158.7,0.50,2.52,1013.550
7016,07/16/2021 08:30:01 午前,1171.2,0.50,3.02,1013.350
7017,07/16/2021 08:40:01 午前,1228.7,0.50,3.02,1013.250
7018,07/16/2021 08:50:01 午前,1246.2,1.01,3.02,1013.150
7019,07/16/2021 09:00:01 午前,1283.7,0.50,3.02,1013.150
7020,07/16/2021 09:10:01 午前,1296.2,1.51,3.52,1013.250
7021,07/16/2021 09:20:01 午前,1351.2,1.01,3.02,1013.250
7022,07/16/2021 09:30:01 午前,901.2,0.50,2.52,1013.950
7023,07/16/2021 09:40:01 午前,1248.7,0.50,2.52,1013.550
7024,07/16/2021 09:50:01 午前,1271.2,1.01,3.52,1013.650
7025,07/16/2021 10:00:01 午前,1081.2,1.01,3.02,1013.950
7026,07/16/2021 10:10:01 午前,861.2,1.01,3.02,1014.150
7027,07/16/2021 10:20:01 午前,968.7,0.50,2.52,1013.950
7028,07/16/2021 10:30:01 午前,1223.7,0.50,2.52,1013.650
7029,07/16/2021 10:40:01 午前,1026.2,0.50,3.02,1013.750
7030,07/16/2021 10:50:01 午前,928.7,0.00,3.02,1013.650
7031,07/16/2021 11:00:01 午前,786.2,0.50,2.52,1013.750
7032,07/16/2021 11:10:01 午前,1046.2,0.00,1.51,1013.350
7033,07/16/2021 11:20:01 午前,1088.7,0.00,1.51,1013.450
7034,07/16/2021 11:30:01 午前,923.7,1.01,5.03,1013.350
7035,07/16/2021 11:40:01 午前,1133.7,1.01,2.52,1012.950
7036,07/16/2021 11:50:01 午前,821.2,1.51,3.52,1013.150
7037,07/16/2021 12:00:01 午後,861.2,1.51,3.52,1013.250
7038,07/16/2021 12:10:01 午後,776.2,1.51,4.03,1013.250
7039,07/16/2021 12:20:01 午後,743.7,1.51,3.52,1013.150
7040,07/16/2021 12:30:01 午後,711.2,1.51,4.03,1013.250
7041,07/16/2021 12:40:01 午後,696.2,1.01,2.52,1013.250
7042,07/16/2021 12:50:01 午後,701.2,0.50,3.02,1013.150
7043,07/16/2021 01:00:01 午後,578.7,1.01,3.02,1013.250
7044,07/16/2021 01:10:01 午後,513.7,1.01,2.52,1013.150
7045,07/16/2021 01:20:01 午後,541.2,1.01,2.52,1013.150
7046,07/16/2021 01:30:01 午後,733.7,0.50,2.52,1012.950
7047,07/16/2021 01:40:01 午後,1876.2,0.50,3.02,1012.450
7048,07/16/2021 01:50:01 午後,1066.2,0.50,2.52,1012.650
7049,07/16/2021 02:00:01 午後,821.2,0.50,2.01,1012.850
7050,07/16/2021 02:10:01 午後,548.7,1.01,2.52,1012.950
7051,07/16/2021 02:20:01 午後,628.7,0.50,2.52,1012.550
7052,07/16/2021 02:30:01 午後,1691.2,1.01,2.52,1012.450
7053,07/16/2021 02:40:01 午後,941.2,0.50,2.52,1012.350
7054,07/16/2021 02:50:01 午後,798.7,0.50,2.52,1012.150
7055,07/16/2021 03:00:01 午後,631.2,1.01,2.52,1012.250
7056,07/16/2021 03:10:01 午後,541.2,0.50,2.52,1012.150
7057,07/16/2021 03:20:01 午後,1506.2,1.01,2.52,1011.750
7058,07/16/2021 03:30:01 午後,823.7,1.01,2.52,1011.750
7059,07/16/2021 03:40:01 午後,743.7,0.50,2.52,1011.950
7060,07/16/2021 03:50:01 午後,748.7,0.50,2.01,1012.050
7061,07/16/2021 04:00:01 午後,838.7,2.01,3.52,1011.850
7062,07/16/2021 04:10:01 午後,628.7,2.01,4.03,1011.650
7063,07/16/2021 04:20:01 午後,571.2,1.51,3.02,1011.450
7064,07/16/2021 04:30:01 午後,493.7,0.50,2.01,1011.550
7065,07/16/2021 04:40:01 午後,533.7,1.01,3.02,1011.650
7066,07/16/2021 04:50:01 午後,473.7,1.01,3.02,1011.750
7067,07/16/2021 05:00:01 午後,368.7,0.00,1.01,1011.950
7068,07/16/2021 05:10:01 午後,336.2,0.50,2.01,1011.850
7069,07/16/2021 05:20:01 午後,318.7,1.01,3.52,1011.750
7070,07/16/2021 05:30:01 午後,278.7,1.01,2.01,1011.650
7071,07/16/2021 05:40:01 午後,268.7,1.51,3.02,1011.750
7072,07/16/2021 05:50:01 午後,298.7,1.51,3.02,1011.650
7073,07/16/2021 06:00:01 午後,296.2,1.51,3.52,1011.750
7074,07/16/2021 06:10:01 午後,226.2,1.01,2.52,1011.850
7075,07/16/2021 06:20:01 午後,208.7,1.51,3.02,1011.850
7076,07/16/2021 06:30:01 午後,198.7,1.01,2.01,1012.150
7077,07/16/2021 06:40:01 午後,146.2,1.01,2.52,1012.050
7078,07/16/2021 06:50:01 午後,88.7,1.01,2.01,1012.150
7079,07/16/2021 07:00:01 午後,56.2,0.50,2.01,1011.950
7080,07/16/2021 07:10:01 午後,28.7,0.50,1.51,1011.850
7081,07/16/2021 07:20:01 午後,13.7,0.00,1.01,1011.750
7082,07/16/2021 07:30:01 午後,3.7,0.50,1.51,1011.750
7083,07/16/2021 07:40:01 午後,1.2,0.00,1.51,1011.850
7084,07/16/2021 07:50:01 午後,1.2,0.50,1.51,1011.950
7085,07/16/2021 08:00:01 午後,1.2,0.50,1.51,1012.150
7086,07/16/2021 08:10:01 午後,1.2,0.00,1.51,1012.050
7087,07/16/2021 08:20:01 午後,1.2,0.00,1.51,1011.950
7088,07/16/2021 08:30:01 午後,1.2,0.50,2.01,1012.150
7089,07/16/2021 08:40:01 午後,1.2,0.50,1.51,1012.150
7090,07/16/2021 08:50:01 午後,1.2,0.00,1.51,1011.950
7091,07/16/2021 09:00:01 午後,1.2,0.50,1.51,1012.050
7092,07/16/2021 09:10:01 午後,1.2,0.00,1.51,1012.350
7093,07/16/2021 09:20:01 午後,1.2,0.50,1.51,1012.450
7094,07/16/2021 09:30:01 午後,1.2,0.50,2.01,1012.350
7095,07/16/2021 09:40:01 午後,1.2,0.00,1.51,1012.550
7096,07/16/2021 09:50:01 午後,1.2,0.00,1.01,1012.650
7097,07/16/2021 10:00:01 午後,1.2,0.00,1.01,1012.850
7098,07/16/2021 10:10:01 午後,1.2,0.50,3.52,1012.950
7099,07/16/2021 10:20:01 午後,1.2,0.00,1.01,1013.150
7100,07/16/2021 10:30:01 午後,1.2,0.00,2.01,1013.150
7101,07/16/2021 10:40:01 午後,1.2,0.00,1.51,1013.050
7102,07/16/2021 10:50:01 午後,1.2,0.00,1.01,1012.750
7103,07/16/2021 11:00:01 午後,1.2,0.50,2.52,1012.650
7104,07/16/2021 11:10:01 午後,1.2,0.50,2.52,1012.550
7105,07/16/2021 11:20:01 午後,1.2,0.00,1.51,1012.450
7106,07/16/2021 11:30:01 午後,1.2,0.00,1.01,1012.450
7107,07/16/2021 11:40:01 午後,1.2,0.00,1.01,1012.250
7108,07/16/2021 11:50:01 午後,1.2,0.00,1.01,1012.350
7109,07/17/2021 12:00:01 午前,1.2,0.00,1.51,1012.350
7110,07/17/2021 12:10:01 午前,1.2,0.00,0.50,1012.350
7111,07/17/2021 12:20:01 午前,1.2,0.00,1.01,1012.250
7112,07/17/2021 12:30:01 午前,1.2,0.50,2.01,1012.150
7113,07/17/2021 12:40:01 午前,1.2,0.00,1.51,1011.950
7114,07/17/2021 12:50:01 午前,1.2,0.00,1.01,1011.750
7115,07/17/2021 01:00:01 午前,1.2,0.00,1.01,1011.450
7116,07/17/2021 01:10:01 午前,1.2,0.00,2.01,1011.550
7117,07/17/2021 01:20:01 午前,1.2,0.00,1.01,1011.350
7118,07/17/2021 01:30:01 午前,1.2,0.00,1.51,1011.250
7119,07/17/2021 01:40:01 午前,1.2,0.00,1.51,1011.250
7120,07/17/2021 01:50:01 午前,1.2,0.00,0.50,1011.150
7121,07/17/2021 02:00:01 午前,1.2,0.00,1.01,1011.150
7122,07/17/2021 02:10:01 午前,1.2,0.00,1.01,1011.050
7123,07/17/2021 02:20:01 午前,1.2,0.00,1.51,1011.050
7124,07/17/2021 02:30:01 午前,1.2,0.00,1.01,1010.950
7125,07/17/2021 02:40:01 午前,1.2,0.00,0.50,1010.950
7126,07/17/2021 02:50:01 午前,1.2,0.00,1.51,1010.950
7127,07/17/2021 03:00:01 午前,1.2,0.00,2.01,1011.050
7128,07/17/2021 03:10:01 午前,1.2,0.00,2.52,1011.150
7129,07/17/2021 03:20:01 午前,1.2,0.50,2.01,1011.050
7130,07/17/2021 03:30:01 午前,1.2,0.50,2.52,1010.950
7131,07/17/2021 03:40:01 午前,1.2,0.50,2.52,1011.250
7132,07/17/2021 03:50:01 午前,1.2,0.50,2.52,1011.250
7133,07/17/2021 04:00:01 午前,1.2,0.00,1.01,1011.150
7134,07/17/2021 04:10:01 午前,1.2,0.50,2.01,1011.150
7135,07/17/2021 04:20:01 午前,1.2,0.00,2.52,1011.050
7136,07/17/2021 04:30:01 午前,1.2,0.50,2.01,1011.150
7137,07/17/2021 04:40:01 午前,1.2,0.50,2.01,1010.950
7138,07/17/2021 04:50:01 午前,1.2,1.01,4.53,1010.850
7139,07/17/2021 05:00:01 午前,1.2,1.01,4.53,1010.650
7140,07/17/2021 05:10:01 午前,1.2,0.50,4.03,1010.750
7141,07/17/2021 05:20:01 午前,1.2,0.00,2.52,1010.750
7142,07/17/2021 05:30:01 午前,1.2,0.50,4.03,1010.950
7143,07/17/2021 05:40:01 午前,8.7,1.01,4.03,1010.950
7144,07/17/2021 05:50:01 午前,18.7,1.51,5.03,1010.950
7145,07/17/2021 06:00:01 午前,36.2,1.01,4.03,1010.850
7146,07/17/2021 06:10:01 午前,63.7,1.01,4.03,1010.950
7147,07/17/2021 06:20:01 午前,88.7,0.50,3.02,1010.950
7148,07/17/2021 06:30:01 午前,98.7,0.50,3.02,1010.950
7149,07/17/2021 06:40:01 午前,126.2,1.01,3.02,1010.850
7150,07/17/2021 06:50:01 午前,158.7,1.51,3.52,1010.550
7151,07/17/2021 07:00:01 午前,168.7,1.01,3.52,1010.650
