"プロット タイトル: Microstation_00_ecser_surface_201007"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
2676,10/26/2020 03:50:01 午前,1.2,0.00,1.51,1018.650
2677,10/26/2020 04:00:01 午前,1.2,0.00,1.51,1018.750
2678,10/26/2020 04:10:01 午前,1.2,0.00,1.01,1018.750
2679,10/26/2020 04:20:01 午前,1.2,0.00,2.52,1018.650
2680,10/26/2020 04:30:01 午前,1.2,0.00,2.01,1018.750
2681,10/26/2020 04:40:01 午前,1.2,0.00,1.51,1018.750
2682,10/26/2020 04:50:01 午前,1.2,0.00,1.51,1018.550
2683,10/26/2020 05:00:01 午前,1.2,0.00,2.01,1018.550
2684,10/26/2020 05:10:01 午前,1.2,0.00,2.01,1018.450
2685,10/26/2020 05:20:01 午前,1.2,0.50,2.01,1018.550
2686,10/26/2020 05:30:01 午前,1.2,0.50,1.51,1018.650
2687,10/26/2020 05:40:01 午前,1.2,0.00,1.51,1018.650
2688,10/26/2020 05:50:01 午前,1.2,0.00,1.01,1018.750
2689,10/26/2020 06:00:01 午前,1.2,0.00,1.51,1018.850
2690,10/26/2020 06:10:01 午前,1.2,0.50,2.01,1018.850
2691,10/26/2020 06:20:01 午前,1.2,0.00,1.51,1018.850
2692,10/26/2020 06:30:01 午前,6.2,0.00,1.51,1018.850
2693,10/26/2020 06:40:01 午前,21.2,0.50,2.01,1018.950
2694,10/26/2020 06:50:01 午前,41.2,0.50,2.52,1018.950
2695,10/26/2020 07:00:01 午前,63.7,0.00,0.50,1019.050
2696,10/26/2020 07:10:01 午前,81.2,0.00,1.51,1019.150
2697,10/26/2020 07:20:01 午前,103.7,0.00,0.50,1019.350
2698,10/26/2020 07:30:01 午前,121.2,0.00,0.50,1019.250
2699,10/26/2020 07:40:01 午前,138.7,0.00,1.01,1019.350
2700,10/26/2020 07:50:01 午前,156.2,0.00,0.50,1019.450
2701,10/26/2020 08:00:01 午前,423.7,0.00,1.01,1019.550
2702,10/26/2020 08:10:01 午前,508.7,0.00,1.51,1019.650
2703,10/26/2020 08:20:01 午前,588.7,0.00,0.50,1019.550
2704,10/26/2020 08:30:01 午前,643.7,0.00,0.50,1019.650
2705,10/26/2020 08:40:01 午前,703.7,0.00,1.51,1019.650
2706,10/26/2020 08:50:01 午前,753.7,0.00,0.50,1019.750
2707,10/26/2020 09:00:01 午前,833.7,0.00,1.01,1019.850
2708,10/26/2020 09:10:01 午前,868.7,0.00,2.01,1019.750
2709,10/26/2020 09:20:01 午前,941.2,0.00,1.51,1019.750
2710,10/26/2020 09:30:01 午前,998.7,0.50,2.01,1019.750
2711,10/26/2020 09:40:01 午前,1051.2,0.50,2.52,1019.550
2712,10/26/2020 09:50:01 午前,1096.2,0.50,3.52,1019.550
2713,10/26/2020 10:00:01 午前,1128.7,0.50,2.01,1019.550
2714,10/26/2020 10:10:01 午前,1188.7,0.50,2.01,1019.350
2715,10/26/2020 10:20:01 午前,1226.2,0.00,2.01,1019.350
2716,10/26/2020 10:30:01 午前,1256.2,0.50,2.52,1019.350
2717,10/26/2020 10:40:01 午前,1308.7,0.50,2.01,1019.250
2718,10/26/2020 10:50:01 午前,333.7,0.50,2.01,1019.250
2719,10/26/2020 11:00:01 午前,1401.2,1.01,2.52,1018.850
2720,10/26/2020 11:10:01 午前,1413.7,1.51,4.03,1018.850
2721,10/26/2020 11:20:01 午前,1438.7,1.51,4.03,1018.750
2722,10/26/2020 11:30:01 午前,1431.2,1.51,4.03,1018.650
2723,10/26/2020 11:40:01 午前,1541.2,1.51,3.52,1018.550
2724,10/26/2020 11:50:01 午前,1241.2,2.01,4.03,1018.450
2725,10/26/2020 12:00:01 午後,1476.2,1.01,3.02,1018.250
2726,10/26/2020 12:10:01 午後,1486.2,1.01,2.52,1018.150
2727,10/26/2020 12:20:01 午後,1523.7,1.01,4.03,1017.950
2728,10/26/2020 12:30:01 午後,1018.7,0.50,2.52,1017.950
2729,10/26/2020 12:40:01 午後,1473.7,1.01,2.52,1017.550
2730,10/26/2020 12:50:01 午後,1506.2,1.01,2.52,1017.450
2731,10/26/2020 01:00:01 午後,1531.2,0.50,2.52,1017.150
2732,10/26/2020 01:10:01 午後,786.2,1.01,3.02,1017.150
2733,10/26/2020 01:20:01 午後,1471.2,0.50,3.52,1017.050
2734,10/26/2020 01:30:01 午後,836.2,1.01,3.52,1017.150
2735,10/26/2020 01:40:01 午後,1558.7,1.01,3.52,1016.950
2736,10/26/2020 01:50:01 午後,1376.2,1.01,3.02,1017.050
2737,10/26/2020 02:00:01 午後,1233.7,1.01,2.52,1016.850
2738,10/26/2020 02:10:01 午後,1161.2,0.50,3.52,1016.750
2739,10/26/2020 02:20:01 午後,1128.7,1.01,3.02,1016.850
2740,10/26/2020 02:30:01 午後,1023.7,0.50,3.02,1016.950
2741,10/26/2020 02:40:01 午後,951.2,0.50,3.52,1016.850
2742,10/26/2020 02:50:01 午後,921.2,1.01,4.03,1016.750
2743,10/26/2020 03:00:01 午後,931.2,0.50,3.02,1016.750
2744,10/26/2020 03:10:01 午後,863.7,0.50,2.52,1016.750
2745,10/26/2020 03:20:01 午後,626.2,0.50,3.02,1016.750
2746,10/26/2020 03:30:01 午後,591.2,0.50,2.52,1016.850
2747,10/26/2020 03:40:01 午後,688.7,0.50,2.52,1016.950
2748,10/26/2020 03:50:01 午後,531.2,0.50,2.52,1016.950
2749,10/26/2020 04:00:01 午後,543.7,1.51,4.03,1017.050
2750,10/26/2020 04:10:01 午後,383.7,2.01,3.52,1017.250
2751,10/26/2020 04:20:01 午後,296.2,0.50,3.02,1017.150
2752,10/26/2020 04:30:01 午後,391.2,0.50,2.52,1017.250
2753,10/26/2020 04:40:01 午後,276.2,0.50,2.52,1017.250
2754,10/26/2020 04:50:01 午後,133.7,0.00,2.01,1017.450
2755,10/26/2020 05:00:01 午後,108.7,0.00,1.51,1017.550
2756,10/26/2020 05:10:01 午後,61.2,0.00,1.51,1017.650
2757,10/26/2020 05:20:01 午後,33.7,0.50,2.52,1017.550
2758,10/26/2020 05:30:01 午後,13.7,0.50,2.01,1017.750
2759,10/26/2020 05:40:01 午後,3.7,0.00,2.01,1017.750
2760,10/26/2020 05:50:01 午後,1.2,0.00,2.01,1017.850
2761,10/26/2020 06:00:01 午後,1.2,0.00,1.51,1017.950
2762,10/26/2020 06:10:01 午後,1.2,0.00,1.51,1018.050
2763,10/26/2020 06:20:01 午後,1.2,0.00,1.51,1018.050
2764,10/26/2020 06:30:01 午後,1.2,0.50,2.01,1018.150
2765,10/26/2020 06:40:01 午後,1.2,0.00,1.51,1018.150
2766,10/26/2020 06:50:01 午後,1.2,0.00,1.01,1018.150
2767,10/26/2020 07:00:01 午後,1.2,0.00,1.01,1018.250
2768,10/26/2020 07:10:01 午後,1.2,0.00,1.51,1018.250
2769,10/26/2020 07:20:01 午後,1.2,0.00,1.01,1018.350
2770,10/26/2020 07:30:01 午後,1.2,0.00,0.50,1018.250
2771,10/26/2020 07:40:01 午後,1.2,0.00,1.51,1018.150
2772,10/26/2020 07:50:01 午後,1.2,0.00,1.01,1018.150
2773,10/26/2020 08:00:01 午後,1.2,0.00,2.01,1018.350
2774,10/26/2020 08:10:01 午後,1.2,0.00,2.01,1018.250
2775,10/26/2020 08:20:01 午後,1.2,0.00,2.01,1018.550
2776,10/26/2020 08:30:01 午後,1.2,0.00,2.01,1018.450
2777,10/26/2020 08:40:01 午後,1.2,0.00,1.51,1018.650
2778,10/26/2020 08:50:01 午後,1.2,0.00,2.01,1018.450
2779,10/26/2020 09:00:01 午後,1.2,0.00,2.01,1018.650
2780,10/26/2020 09:10:01 午後,1.2,0.00,1.01,1018.450
2781,10/26/2020 09:20:01 午後,1.2,0.00,2.01,1018.450
2782,10/26/2020 09:30:01 午後,1.2,0.00,2.01,1018.750
2783,10/26/2020 09:40:01 午後,1.2,0.00,1.01,1018.650
2784,10/26/2020 09:50:01 午後,1.2,0.00,1.51,1019.050
2785,10/26/2020 10:00:01 午後,1.2,0.00,1.51,1018.950
2786,10/26/2020 10:10:01 午後,1.2,0.00,2.01,1019.050
2787,10/26/2020 10:20:01 午後,1.2,0.50,2.52,1018.850
2788,10/26/2020 10:30:01 午後,1.2,0.00,2.01,1018.950
2789,10/26/2020 10:40:01 午後,1.2,0.50,2.52,1018.950
2790,10/26/2020 10:50:01 午後,1.2,0.50,2.01,1018.950
2791,10/26/2020 11:00:01 午後,1.2,0.50,2.01,1018.850
2792,10/26/2020 11:10:01 午後,1.2,0.00,2.52,1018.850
2793,10/26/2020 11:20:01 午後,1.2,0.00,1.51,1018.950
2794,10/26/2020 11:30:01 午後,1.2,0.00,2.01,1019.050
2795,10/26/2020 11:40:01 午後,1.2,0.00,0.50,1019.050
2796,10/26/2020 11:50:01 午後,1.2,0.00,1.01,1018.950
2797,10/27/2020 12:00:01 午前,1.2,0.00,0.50,1018.950
2798,10/27/2020 12:10:01 午前,1.2,0.00,3.02,1018.950
2799,10/27/2020 12:20:01 午前,1.2,0.50,3.02,1018.750
2800,10/27/2020 12:30:01 午前,1.2,0.00,1.51,1018.750
2801,10/27/2020 12:40:01 午前,1.2,0.00,1.51,1018.850
2802,10/27/2020 12:50:01 午前,1.2,0.50,2.01,1018.950
2803,10/27/2020 01:00:01 午前,1.2,0.00,2.01,1018.850
2804,10/27/2020 01:10:01 午前,1.2,0.00,1.01,1018.850
2805,10/27/2020 01:20:01 午前,1.2,0.00,1.01,1018.650
2806,10/27/2020 01:30:01 午前,1.2,0.00,0.50,1018.450
2807,10/27/2020 01:40:01 午前,1.2,0.00,1.01,1018.350
2808,10/27/2020 01:50:01 午前,1.2,0.00,1.01,1018.350
2809,10/27/2020 02:00:01 午前,1.2,0.00,1.01,1018.450
2810,10/27/2020 02:10:01 午前,1.2,0.00,0.50,1018.350
2811,10/27/2020 02:20:01 午前,1.2,0.00,1.01,1018.450
2812,10/27/2020 02:30:01 午前,1.2,0.00,1.01,1018.350
2813,10/27/2020 02:40:01 午前,1.2,0.00,1.01,1018.550
2814,10/27/2020 02:50:01 午前,1.2,0.00,1.01,1018.350
2815,10/27/2020 03:00:01 午前,1.2,0.00,1.01,1018.350
2816,10/27/2020 03:10:01 午前,1.2,0.00,0.50,1018.050
2817,10/27/2020 03:20:01 午前,1.2,0.00,1.01,1018.050
2818,10/27/2020 03:30:01 午前,1.2,0.00,0.50,1018.150
2819,10/27/2020 03:40:01 午前,1.2,0.00,2.01,1018.150
2820,10/27/2020 03:50:01 午前,1.2,0.00,1.01,1018.250
2821,10/27/2020 04:00:01 午前,1.2,0.00,1.01,1018.050
2822,10/27/2020 04:10:01 午前,1.2,0.00,1.01,1017.950
2823,10/27/2020 04:20:01 午前,1.2,0.00,1.51,1017.950
2824,10/27/2020 04:30:01 午前,1.2,0.00,1.01,1018.050
2825,10/27/2020 04:40:01 午前,1.2,0.00,1.51,1018.050
2826,10/27/2020 04:50:01 午前,1.2,0.00,1.01,1018.250
2827,10/27/2020 05:00:01 午前,1.2,0.00,0.50,1018.150
2828,10/27/2020 05:10:01 午前,1.2,0.00,1.01,1018.250
2829,10/27/2020 05:20:01 午前,1.2,0.00,1.01,1018.350
2830,10/27/2020 05:30:01 午前,1.2,0.00,1.01,1018.450
2831,10/27/2020 05:40:01 午前,1.2,0.00,1.01,1018.650
2832,10/27/2020 05:50:01 午前,1.2,0.00,1.51,1018.750
2833,10/27/2020 06:00:01 午前,1.2,0.00,1.51,1018.850
2834,10/27/2020 06:10:01 午前,1.2,0.00,2.01,1018.650
2835,10/27/2020 06:20:01 午前,1.2,0.00,1.51,1018.750
2836,10/27/2020 06:30:01 午前,6.2,0.00,1.51,1018.950
2837,10/27/2020 06:40:01 午前,21.2,0.00,1.51,1019.150
2838,10/27/2020 06:50:01 午前,46.2,0.00,0.50,1019.050
2839,10/27/2020 07:00:01 午前,66.2,0.00,1.01,1019.150
2840,10/27/2020 07:10:01 午前,86.2,0.00,1.51,1019.350
2841,10/27/2020 07:20:01 午前,103.7,0.00,1.01,1019.550
2842,10/27/2020 07:30:01 午前,111.2,0.00,1.51,1019.750
2843,10/27/2020 07:40:01 午前,136.2,0.00,1.51,1019.950
2844,10/27/2020 07:50:01 午前,148.7,0.00,1.01,1020.050
2845,10/27/2020 08:00:01 午前,493.7,0.00,1.01,1020.250
2846,10/27/2020 08:10:01 午前,491.2,0.00,1.01,1020.450
2847,10/27/2020 08:20:01 午前,558.7,0.00,1.01,1020.550
2848,10/27/2020 08:30:01 午前,566.2,0.00,0.50,1020.750
2849,10/27/2020 08:40:01 午前,791.2,0.00,1.01,1020.950
2850,10/27/2020 08:50:01 午前,671.2,0.00,1.51,1021.050
2851,10/27/2020 09:00:01 午前,648.7,0.00,1.51,1021.150
2852,10/27/2020 09:10:01 午前,811.2,0.00,1.01,1021.150
2853,10/27/2020 09:20:01 午前,1033.7,0.00,1.01,1020.950
2854,10/27/2020 09:30:01 午前,1013.7,0.00,0.50,1021.050
2855,10/27/2020 09:40:01 午前,1058.7,0.00,1.01,1020.950
2856,10/27/2020 09:50:01 午前,1073.7,0.00,1.51,1020.650
2857,10/27/2020 10:00:01 午前,1163.7,0.00,1.51,1020.650
2858,10/27/2020 10:10:01 午前,1188.7,0.00,2.01,1020.650
2859,10/27/2020 10:20:01 午前,1036.2,0.00,1.51,1020.550
2860,10/27/2020 10:30:01 午前,721.2,0.50,2.52,1020.450
2861,10/27/2020 10:40:01 午前,1256.2,0.50,3.02,1020.450
2862,10/27/2020 10:50:01 午前,1161.2,0.50,3.02,1020.350
2863,10/27/2020 11:00:01 午前,1253.7,0.50,3.52,1020.150
2864,10/27/2020 11:10:01 午前,883.7,0.50,3.02,1020.050
2865,10/27/2020 11:20:01 午前,1173.7,1.01,3.02,1019.750
2866,10/27/2020 11:30:01 午前,1358.7,1.01,2.52,1019.450
2867,10/27/2020 11:40:01 午前,1521.2,0.50,2.52,1019.650
2868,10/27/2020 11:50:01 午前,1023.7,0.50,2.52,1019.450
2869,10/27/2020 12:00:01 午後,1493.7,0.50,3.02,1019.250
2870,10/27/2020 12:10:01 午後,1111.2,0.50,2.52,1019.350
2871,10/27/2020 12:20:01 午後,1423.7,0.50,2.01,1019.050
2872,10/27/2020 12:30:01 午後,1423.7,0.00,2.01,1019.050
2873,10/27/2020 12:40:01 午後,1393.7,0.50,1.51,1018.850
2874,10/27/2020 12:50:01 午後,1361.2,0.50,3.02,1018.750
2875,10/27/2020 01:00:01 午後,1351.2,1.51,3.02,1018.550
2876,10/27/2020 01:10:01 午後,1333.7,1.01,3.02,1018.450
2877,10/27/2020 01:20:01 午後,1321.2,2.01,4.03,1018.550
2878,10/27/2020 01:30:01 午後,1346.2,2.01,4.03,1018.550
2879,10/27/2020 01:40:01 午後,1236.2,1.51,3.52,1018.550
2880,10/27/2020 01:50:01 午後,1198.7,0.50,2.52,1018.750
2881,10/27/2020 02:00:01 午後,1078.7,0.50,3.02,1018.950
2882,10/27/2020 02:10:01 午後,1088.7,0.50,2.52,1018.950
2883,10/27/2020 02:20:01 午後,1111.2,1.01,4.03,1018.650
2884,10/27/2020 02:30:01 午後,1043.7,1.01,3.52,1018.550
2885,10/27/2020 02:40:01 午後,988.7,2.01,4.03,1018.650
2886,10/27/2020 02:50:01 午後,928.7,1.01,3.02,1018.850
2887,10/27/2020 03:00:01 午後,863.7,0.50,3.02,1018.650
2888,10/27/2020 03:10:01 午後,818.7,1.01,3.02,1018.550
2889,10/27/2020 03:20:01 午後,818.7,1.01,4.03,1018.750
2890,10/27/2020 03:30:01 午後,723.7,1.01,3.52,1018.650
2891,10/27/2020 03:40:01 午後,646.2,0.50,2.52,1018.450
2892,10/27/2020 03:50:01 午後,411.2,0.50,3.02,1018.550
2893,10/27/2020 04:00:01 午後,521.2,0.50,2.52,1018.450
2894,10/27/2020 04:10:01 午後,443.7,0.00,2.01,1018.450
2895,10/27/2020 04:20:01 午後,398.7,0.00,1.51,1018.350
2896,10/27/2020 04:30:01 午後,331.2,0.00,1.01,1018.450
2897,10/27/2020 04:40:01 午後,208.7,0.00,0.00,1018.650
2898,10/27/2020 04:50:01 午後,136.2,0.00,0.50,1018.650
2899,10/27/2020 05:00:01 午後,123.7,0.00,1.01,1018.750
2900,10/27/2020 05:10:01 午後,81.2,0.00,1.01,1018.750
2901,10/27/2020 05:20:01 午後,38.7,0.00,0.50,1018.850
2902,10/27/2020 05:30:01 午後,18.7,0.00,1.01,1018.650
2903,10/27/2020 05:40:01 午後,3.7,0.00,1.01,1018.850
2904,10/27/2020 05:50:01 午後,1.2,0.00,1.01,1019.050
2905,10/27/2020 06:00:01 午後,1.2,0.00,1.01,1019.050
2906,10/27/2020 06:10:01 午後,1.2,0.00,1.01,1019.150
2907,10/27/2020 06:20:01 午後,1.2,0.00,1.51,1019.150
2908,10/27/2020 06:30:01 午後,1.2,0.00,1.51,1019.150
2909,10/27/2020 06:40:01 午後,1.2,0.00,2.01,1019.350
2910,10/27/2020 06:50:01 午後,1.2,0.00,0.50,1019.550
2911,10/27/2020 07:00:01 午後,1.2,0.00,1.01,1019.550
2912,10/27/2020 07:10:01 午後,1.2,0.00,1.51,1019.750
2913,10/27/2020 07:20:01 午後,1.2,0.00,1.51,1019.550
2914,10/27/2020 07:30:01 午後,1.2,0.00,1.01,1019.750
2915,10/27/2020 07:40:01 午後,1.2,0.00,0.50,1019.850
2916,10/27/2020 07:50:01 午後,1.2,0.00,0.50,1019.850
2917,10/27/2020 08:00:01 午後,1.2,0.00,0.50,1019.850
2918,10/27/2020 08:10:01 午後,1.2,0.00,1.01,1019.950
2919,10/27/2020 08:20:01 午後,1.2,0.00,0.50,1019.950
2920,10/27/2020 08:30:01 午後,1.2,0.00,1.51,1019.950
2921,10/27/2020 08:40:01 午後,1.2,0.00,2.01,1020.150
2922,10/27/2020 08:50:01 午後,1.2,0.00,2.52,1020.050
2923,10/27/2020 09:00:01 午後,1.2,0.00,2.01,1020.150
2924,10/27/2020 09:10:01 午後,1.2,0.00,2.52,1020.150
2925,10/27/2020 09:20:01 午後,1.2,0.50,2.52,1020.350
2926,10/27/2020 09:30:01 午後,1.2,0.50,3.02,1020.350
2927,10/27/2020 09:40:01 午後,1.2,0.50,3.52,1020.450
2928,10/27/2020 09:50:01 午後,1.2,0.50,2.52,1020.650
2929,10/27/2020 10:00:01 午後,1.2,1.01,3.52,1020.750
2930,10/27/2020 10:10:01 午後,1.2,1.01,4.03,1020.750
2931,10/27/2020 10:20:01 午後,1.2,0.00,2.01,1020.750
2932,10/27/2020 10:30:01 午後,1.2,0.00,2.01,1020.550
2933,10/27/2020 10:40:01 午後,1.2,0.00,3.02,1020.650
2934,10/27/2020 10:50:01 午後,1.2,0.00,2.01,1020.750
2935,10/27/2020 11:00:01 午後,1.2,0.00,1.01,1020.950
2936,10/27/2020 11:10:01 午後,1.2,0.00,1.01,1020.750
2937,10/27/2020 11:20:01 午後,1.2,0.00,1.01,1020.750
2938,10/27/2020 11:30:01 午後,1.2,0.00,1.01,1020.850
2939,10/27/2020 11:40:01 午後,1.2,0.00,0.50,1020.750
2940,10/27/2020 11:50:01 午後,1.2,0.00,0.50,1020.950
2941,10/28/2020 12:00:01 午前,1.2,0.00,0.50,1020.750
2942,10/28/2020 12:10:01 午前,1.2,0.00,0.00,1020.750
2943,10/28/2020 12:20:01 午前,1.2,0.00,0.50,1020.950
2944,10/28/2020 12:30:01 午前,1.2,0.00,1.01,1020.750
2945,10/28/2020 12:40:01 午前,1.2,0.00,0.50,1020.650
2946,10/28/2020 12:50:01 午前,1.2,0.00,1.01,1020.550
2947,10/28/2020 01:00:01 午前,1.2,0.00,1.01,1020.750
2948,10/28/2020 01:10:01 午前,1.2,0.50,2.52,1020.650
2949,10/28/2020 01:20:01 午前,1.2,0.00,2.01,1020.550
2950,10/28/2020 01:30:01 午前,1.2,0.00,1.51,1020.350
2951,10/28/2020 01:40:01 午前,1.2,0.50,3.02,1020.350
2952,10/28/2020 01:50:01 午前,1.2,1.01,2.52,1020.250
2953,10/28/2020 02:00:01 午前,1.2,1.01,4.53,1020.250
2954,10/28/2020 02:10:01 午前,1.2,1.01,3.02,1020.350
2955,10/28/2020 02:20:01 午前,1.2,0.50,2.52,1020.550
2956,10/28/2020 02:30:01 午前,1.2,0.50,2.52,1020.350
2957,10/28/2020 02:40:01 午前,1.2,0.50,4.03,1020.750
2958,10/28/2020 02:50:01 午前,1.2,0.00,2.01,1020.750
2959,10/28/2020 03:00:01 午前,1.2,0.00,2.01,1020.650
2960,10/28/2020 03:10:01 午前,1.2,0.00,3.02,1020.450
2961,10/28/2020 03:20:01 午前,1.2,0.00,2.52,1020.550
2962,10/28/2020 03:30:01 午前,1.2,0.50,2.01,1020.550
2963,10/28/2020 03:40:01 午前,1.2,0.50,3.02,1020.350
2964,10/28/2020 03:50:01 午前,1.2,1.01,3.02,1020.150
2965,10/28/2020 04:00:01 午前,1.2,1.01,3.02,1020.550
2966,10/28/2020 04:10:01 午前,1.2,1.01,2.52,1020.450
2967,10/28/2020 04:20:01 午前,1.2,1.01,3.02,1020.450
2968,10/28/2020 04:30:01 午前,1.2,1.01,3.02,1020.550
2969,10/28/2020 04:40:01 午前,1.2,0.50,2.52,1020.750
2970,10/28/2020 04:50:01 午前,1.2,0.50,3.52,1020.550
2971,10/28/2020 05:00:01 午前,1.2,0.00,2.01,1020.550
2972,10/28/2020 05:10:01 午前,1.2,0.00,1.51,1020.450
2973,10/28/2020 05:20:01 午前,1.2,0.50,2.52,1020.550
2974,10/28/2020 05:30:01 午前,1.2,0.50,3.02,1020.550
2975,10/28/2020 05:40:01 午前,1.2,1.01,3.52,1020.550
2976,10/28/2020 05:50:01 午前,1.2,1.01,3.02,1020.750
2977,10/28/2020 06:00:01 午前,1.2,0.50,2.52,1020.850
2978,10/28/2020 06:10:01 午前,1.2,0.50,2.01,1020.750
2979,10/28/2020 06:20:01 午前,1.2,0.00,2.01,1020.650
2980,10/28/2020 06:30:01 午前,1.2,0.00,0.50,1020.550
2981,10/28/2020 06:40:01 午前,1.2,0.00,2.01,1020.950
2982,10/28/2020 06:50:01 午前,6.2,0.00,2.52,1021.050
2983,10/28/2020 07:00:01 午前,13.7,0.00,2.52,1021.150
2984,10/28/2020 07:10:01 午前,26.2,0.50,2.52,1021.150
2985,10/28/2020 07:20:01 午前,43.7,0.50,2.52,1021.150
2986,10/28/2020 07:30:01 午前,58.7,0.50,2.52,1021.250
2987,10/28/2020 07:40:01 午前,73.7,0.50,3.02,1021.250
2988,10/28/2020 07:50:01 午前,96.2,0.50,3.02,1021.450
2989,10/28/2020 08:00:01 午前,103.7,0.50,3.02,1021.650
2990,10/28/2020 08:10:01 午前,106.2,0.00,0.50,1021.750
2991,10/28/2020 08:20:01 午前,133.7,0.00,0.00,1021.450
2992,10/28/2020 08:30:01 午前,183.7,0.00,1.01,1021.550
2993,10/28/2020 08:40:01 午前,198.7,0.00,1.01,1021.550
2994,10/28/2020 08:50:01 午前,228.7,0.50,2.01,1021.450
2995,10/28/2020 09:00:01 午前,286.2,1.01,3.52,1021.450
2996,10/28/2020 09:10:01 午前,408.7,0.00,1.51,1021.650
2997,10/28/2020 09:20:01 午前,416.2,1.01,2.52,1021.950
2998,10/28/2020 09:30:01 午前,731.2,0.50,3.52,1021.950
2999,10/28/2020 09:40:01 午前,1066.2,0.50,3.02,1021.950
3000,10/28/2020 09:50:01 午前,1083.7,0.50,3.02,1021.450
3001,10/28/2020 10:00:01 午前,1141.2,0.50,2.52,1021.150
3002,10/28/2020 10:10:01 午前,1276.2,0.50,2.01,1020.950
3003,10/28/2020 10:20:01 午前,1273.7,0.50,2.52,1021.050
3004,10/28/2020 10:30:01 午前,1326.2,1.01,3.02,1021.250
3005,10/28/2020 10:40:01 午前,901.2,0.50,3.02,1021.050
3006,10/28/2020 10:50:01 午前,916.2,0.50,2.52,1021.050
3007,10/28/2020 11:00:01 午前,1311.2,1.01,3.02,1021.050
3008,10/28/2020 11:10:01 午前,1371.2,0.50,3.02,1020.950
3009,10/28/2020 11:20:01 午前,1216.2,0.50,3.02,1020.450
3010,10/28/2020 11:30:01 午前,1241.2,1.01,3.02,1020.050
3011,10/28/2020 11:40:01 午前,1141.2,0.50,2.01,1020.050
3012,10/28/2020 11:50:01 午前,1148.7,1.01,4.03,1020.150
3013,10/28/2020 12:00:01 午後,1188.7,2.01,3.52,1020.050
3014,10/28/2020 12:10:01 午後,1418.7,2.01,4.03,1019.950
3015,10/28/2020 12:20:01 午後,1643.7,1.51,3.52,1019.650
3016,10/28/2020 12:30:01 午後,1636.2,1.51,3.52,1019.850
3017,10/28/2020 12:40:01 午後,986.2,2.01,4.03,1019.850
3018,10/28/2020 12:50:01 午後,876.2,2.01,4.03,1019.850
3019,10/28/2020 01:00:01 午後,613.7,2.01,3.52,1019.650
3020,10/28/2020 01:10:01 午後,728.7,1.51,4.03,1019.650
3021,10/28/2020 01:20:01 午後,923.7,0.50,2.01,1019.450
3022,10/28/2020 01:30:01 午後,903.7,0.50,2.01,1019.450
3023,10/28/2020 01:40:01 午後,681.2,0.50,2.52,1019.450
3024,10/28/2020 01:50:01 午後,656.2,0.50,2.01,1019.650
3025,10/28/2020 02:00:01 午後,528.7,0.50,2.01,1019.750
3026,10/28/2020 02:10:01 午後,591.2,0.50,2.01,1019.550
3027,10/28/2020 02:20:01 午後,511.2,0.00,2.01,1019.750
3028,10/28/2020 02:30:01 午後,493.7,0.50,2.52,1019.550
3029,10/28/2020 02:40:01 午後,761.2,1.01,3.02,1019.750
3030,10/28/2020 02:50:01 午後,733.7,1.01,2.52,1019.750
3031,10/28/2020 03:00:01 午後,626.2,1.01,3.02,1019.650
3032,10/28/2020 03:10:01 午後,623.7,1.01,3.02,1019.650
3033,10/28/2020 03:20:01 午後,568.7,0.50,3.02,1019.550
3034,10/28/2020 03:30:01 午後,503.7,0.00,2.01,1019.650
3035,10/28/2020 03:40:01 午後,328.7,0.50,2.52,1019.750
3036,10/28/2020 03:50:01 午後,373.7,0.00,2.01,1019.650
3037,10/28/2020 04:00:01 午後,511.2,0.00,1.01,1019.750
3038,10/28/2020 04:10:01 午後,268.7,0.50,2.52,1019.950
3039,10/28/2020 04:20:01 午後,183.7,0.50,2.52,1019.950
3040,10/28/2020 04:30:01 午後,168.7,0.00,1.51,1019.950
3041,10/28/2020 04:40:01 午後,136.2,0.00,0.50,1020.250
3042,10/28/2020 04:50:01 午後,113.7,0.00,1.01,1020.150
3043,10/28/2020 05:00:01 午後,113.7,0.00,1.01,1020.350
3044,10/28/2020 05:10:01 午後,58.7,0.00,1.01,1020.250
3045,10/28/2020 05:20:01 午後,23.7,0.00,1.01,1020.350
3046,10/28/2020 05:30:01 午後,8.7,0.00,1.01,1020.550
3047,10/28/2020 05:40:01 午後,1.2,0.00,1.51,1020.450
3048,10/28/2020 05:50:01 午後,1.2,0.00,1.01,1020.350
3049,10/28/2020 06:00:01 午後,1.2,0.00,1.51,1020.250
3050,10/28/2020 06:10:01 午後,1.2,0.00,1.51,1020.550
3051,10/28/2020 06:20:01 午後,1.2,0.00,1.01,1020.550
3052,10/28/2020 06:30:01 午後,1.2,0.00,1.01,1020.550
3053,10/28/2020 06:40:01 午後,1.2,0.00,1.01,1020.750
3054,10/28/2020 06:50:01 午後,1.2,0.00,1.01,1020.650
3055,10/28/2020 07:00:01 午後,1.2,0.00,0.50,1020.550
3056,10/28/2020 07:10:01 午後,1.2,0.00,1.01,1020.750
3057,10/28/2020 07:20:01 午後,1.2,0.00,1.01,1020.750
3058,10/28/2020 07:30:01 午後,1.2,0.00,0.50,1020.750
3059,10/28/2020 07:40:01 午後,1.2,0.00,1.01,1020.850
