"プロット タイトル: Microstation_00_ecser_surface_210326"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
2359,04/12/2021 03:00:01 午前,1.2,0.00,2.01,1025.850
2360,04/12/2021 03:10:01 午前,1.2,0.00,1.51,1025.950
2361,04/12/2021 03:20:01 午前,1.2,0.00,2.01,1025.950
2362,04/12/2021 03:30:01 午前,1.2,0.00,1.51,1025.850
2363,04/12/2021 03:40:01 午前,1.2,0.00,1.01,1025.650
2364,04/12/2021 03:50:01 午前,1.2,0.00,1.01,1025.550
2365,04/12/2021 04:00:01 午前,1.2,0.00,1.01,1025.350
2366,04/12/2021 04:10:01 午前,1.2,0.00,1.01,1025.350
2367,04/12/2021 04:20:01 午前,1.2,0.00,1.51,1025.450
2368,04/12/2021 04:30:01 午前,1.2,0.00,1.01,1025.350
2369,04/12/2021 04:40:01 午前,1.2,0.00,1.51,1025.150
2370,04/12/2021 04:50:01 午前,1.2,0.00,1.01,1025.350
2371,04/12/2021 05:00:01 午前,1.2,0.00,1.01,1025.550
2372,04/12/2021 05:10:01 午前,1.2,0.00,1.01,1025.250
2373,04/12/2021 05:20:01 午前,1.2,0.00,1.51,1025.250
2374,04/12/2021 05:30:01 午前,1.2,0.00,1.01,1025.150
2375,04/12/2021 05:40:01 午前,1.2,0.50,2.52,1025.350
2376,04/12/2021 05:50:01 午前,1.2,0.00,0.50,1025.350
2377,04/12/2021 06:00:01 午前,3.7,0.00,2.01,1025.450
2378,04/12/2021 06:10:01 午前,21.2,0.50,2.52,1025.550
2379,04/12/2021 06:20:01 午前,46.2,0.50,2.52,1025.350
2380,04/12/2021 06:30:01 午前,41.2,0.00,1.51,1025.150
2381,04/12/2021 06:40:01 午前,51.2,0.00,2.01,1025.250
2382,04/12/2021 06:50:01 午前,38.7,0.50,2.52,1025.150
2383,04/12/2021 07:00:01 午前,93.7,1.01,2.52,1025.150
2384,04/12/2021 07:10:01 午前,241.2,0.00,1.51,1025.150
2385,04/12/2021 07:20:01 午前,296.2,0.00,2.01,1024.850
2386,04/12/2021 07:30:01 午前,266.2,0.50,2.01,1024.650
2387,04/12/2021 07:40:01 午前,268.7,0.50,2.52,1024.850
2388,04/12/2021 07:50:01 午前,446.2,0.50,3.02,1024.750
2389,04/12/2021 08:00:01 午前,491.2,1.01,3.02,1024.350
2390,04/12/2021 08:10:01 午前,551.2,1.01,4.03,1024.250
2391,04/12/2021 08:20:01 午前,588.7,1.01,3.02,1024.250
2392,04/12/2021 08:30:01 午前,436.2,0.50,2.52,1024.650
2393,04/12/2021 08:40:01 午前,368.7,0.50,2.52,1024.650
2394,04/12/2021 08:50:01 午前,391.2,0.50,3.02,1024.350
2395,04/12/2021 09:00:01 午前,466.2,0.50,2.52,1024.350
2396,04/12/2021 09:10:01 午前,398.7,0.50,3.02,1024.350
2397,04/12/2021 09:20:01 午前,383.7,0.50,3.02,1024.450
2398,04/12/2021 09:30:01 午前,396.2,0.50,3.52,1024.350
2399,04/12/2021 09:40:01 午前,481.2,0.50,2.52,1024.450
2400,04/12/2021 09:50:01 午前,453.7,0.50,2.52,1024.550
2401,04/12/2021 10:00:01 午前,338.7,0.50,2.01,1024.350
2402,04/12/2021 10:10:01 午前,313.7,0.00,2.52,1024.250
2403,04/12/2021 10:20:01 午前,308.7,0.50,2.01,1024.250
2404,04/12/2021 10:30:01 午前,331.2,0.50,2.52,1024.150
2405,04/12/2021 10:40:01 午前,383.7,0.00,1.51,1024.050
2406,04/12/2021 10:50:01 午前,486.2,0.50,2.01,1023.750
2407,04/12/2021 11:00:01 午前,608.7,0.00,2.01,1023.550
2408,04/12/2021 11:10:01 午前,613.7,0.00,1.51,1023.450
2409,04/12/2021 11:20:01 午前,578.7,0.50,3.02,1023.250
2410,04/12/2021 11:30:01 午前,456.2,0.00,2.01,1023.250
2411,04/12/2021 11:40:01 午前,456.2,0.00,2.01,1023.050
2412,04/12/2021 11:50:01 午前,451.2,1.01,4.03,1022.450
2413,04/12/2021 12:00:01 午後,328.7,0.50,3.52,1022.150
2414,04/12/2021 12:10:01 午後,496.2,0.50,3.02,1021.850
2415,04/12/2021 12:20:01 午後,576.2,0.50,3.52,1021.650
2416,04/12/2021 12:30:01 午後,641.2,1.01,3.52,1021.150
2417,04/12/2021 12:40:01 午後,728.7,1.01,5.03,1021.150
2418,04/12/2021 12:50:01 午後,541.2,0.50,3.02,1020.850
2419,04/12/2021 01:00:01 午後,526.2,1.01,3.52,1020.850
2420,04/12/2021 01:10:01 午後,606.2,1.01,3.52,1020.450
2421,04/12/2021 01:20:01 午後,628.7,1.01,3.02,1020.150
2422,04/12/2021 01:30:01 午後,486.2,1.51,6.04,1020.050
2423,04/12/2021 01:40:01 午後,343.7,1.01,4.03,1020.050
2424,04/12/2021 01:50:01 午後,286.2,1.01,4.53,1020.050
2425,04/12/2021 02:00:01 午後,316.2,1.01,4.53,1019.950
2426,04/12/2021 02:10:01 午後,413.7,0.50,2.52,1019.750
2427,04/12/2021 02:20:01 午後,316.2,0.50,3.52,1019.850
2428,04/12/2021 02:30:01 午後,266.2,0.50,3.02,1019.950
2429,04/12/2021 02:40:01 午後,256.2,0.50,3.52,1019.850
2430,04/12/2021 02:50:01 午後,226.2,0.50,3.02,1019.850
2431,04/12/2021 03:00:01 午後,188.7,0.00,2.52,1019.750
2432,04/12/2021 03:10:01 午後,178.7,0.00,1.01,1019.550
2433,04/12/2021 03:20:01 午後,183.7,0.00,1.51,1019.550
2434,04/12/2021 03:30:01 午後,168.7,0.00,2.01,1019.450
2435,04/12/2021 03:40:01 午後,156.2,0.00,1.51,1019.450
2436,04/12/2021 03:50:01 午後,173.7,0.00,1.01,1019.350
2437,04/12/2021 04:00:01 午後,223.7,0.00,2.01,1018.950
2438,04/12/2021 04:10:01 午後,191.2,0.00,2.52,1019.050
2439,04/12/2021 04:20:01 午後,173.7,0.00,2.01,1018.850
2440,04/12/2021 04:30:01 午後,163.7,0.00,2.01,1018.650
2441,04/12/2021 04:40:01 午後,111.2,0.50,2.52,1018.650
2442,04/12/2021 04:50:01 午後,93.7,0.00,2.52,1018.650
2443,04/12/2021 05:00:01 午後,103.7,0.00,2.01,1018.450
2444,04/12/2021 05:10:01 午後,116.2,0.00,2.52,1018.550
2445,04/12/2021 05:20:01 午後,101.2,0.00,2.01,1018.550
2446,04/12/2021 05:30:01 午後,83.7,0.00,1.51,1018.350
2447,04/12/2021 05:40:01 午後,83.7,0.50,2.01,1018.250
2448,04/12/2021 05:50:01 午後,81.2,0.00,1.51,1018.050
2449,04/12/2021 06:00:01 午後,68.7,0.50,2.52,1017.850
2450,04/12/2021 06:10:01 午後,46.2,0.50,3.02,1017.950
2451,04/12/2021 06:20:01 午後,26.2,0.50,3.02,1017.850
2452,04/12/2021 06:30:01 午後,11.2,0.00,2.52,1017.750
2453,04/12/2021 06:40:01 午後,3.7,1.01,4.03,1017.650
2454,04/12/2021 06:50:01 午後,1.2,0.50,3.52,1017.650
2455,04/12/2021 07:00:01 午後,1.2,0.50,3.52,1017.650
2456,04/12/2021 07:10:01 午後,1.2,0.50,2.52,1017.650
2457,04/12/2021 07:20:01 午後,1.2,1.01,3.02,1017.750
2458,04/12/2021 07:30:01 午後,1.2,1.01,6.04,1017.850
2459,04/12/2021 07:40:01 午後,1.2,1.01,4.53,1017.950
2460,04/12/2021 07:50:01 午後,1.2,0.50,4.53,1017.950
2461,04/12/2021 08:00:01 午後,1.2,0.50,3.02,1018.050
2462,04/12/2021 08:10:01 午後,1.2,1.01,3.52,1017.950
2463,04/12/2021 08:20:01 午後,1.2,0.50,5.54,1017.950
2464,04/12/2021 08:30:01 午後,1.2,1.01,5.03,1017.950
2465,04/12/2021 08:40:01 午後,1.2,1.01,5.03,1018.050
2466,04/12/2021 08:50:01 午後,1.2,1.01,4.03,1017.950
2467,04/12/2021 09:00:01 午後,1.2,0.50,5.03,1018.150
2468,04/12/2021 09:10:01 午後,1.2,0.50,6.04,1017.950
2469,04/12/2021 09:20:01 午後,1.2,0.50,3.02,1018.050
2470,04/12/2021 09:30:01 午後,1.2,0.50,6.54,1017.850
2471,04/12/2021 09:40:01 午後,1.2,0.50,3.02,1017.750
2472,04/12/2021 09:50:01 午後,1.2,0.50,4.03,1017.850
2473,04/12/2021 10:00:01 午後,1.2,1.01,6.04,1017.650
2474,04/12/2021 10:10:01 午後,1.2,1.01,3.52,1017.750
2475,04/12/2021 10:20:01 午後,1.2,0.50,4.03,1017.650
2476,04/12/2021 10:30:01 午後,1.2,0.50,5.03,1017.150
2477,04/12/2021 10:40:01 午後,1.2,1.01,4.03,1016.850
2478,04/12/2021 10:50:01 午後,1.2,1.01,4.53,1016.650
2479,04/12/2021 11:00:01 午後,1.2,0.50,3.02,1016.450
2480,04/12/2021 11:10:01 午後,1.2,1.51,5.54,1016.250
2481,04/12/2021 11:20:01 午後,1.2,1.01,3.02,1016.150
2482,04/12/2021 11:30:01 午後,1.2,1.51,6.04,1016.050
2483,04/12/2021 11:40:01 午後,1.2,1.01,4.03,1015.950
2484,04/12/2021 11:50:01 午後,1.2,1.01,3.02,1015.850
2485,04/13/2021 12:00:01 午前,1.2,0.50,2.52,1015.450
2486,04/13/2021 12:10:01 午前,1.2,0.50,4.53,1015.850
2487,04/13/2021 12:20:01 午前,1.2,0.50,3.52,1016.050
2488,04/13/2021 12:30:01 午前,1.2,0.50,2.52,1015.950
2489,04/13/2021 12:40:01 午前,1.2,0.50,4.03,1015.550
2490,04/13/2021 12:50:01 午前,1.2,1.01,4.03,1015.350
2491,04/13/2021 01:00:01 午前,1.2,1.01,4.03,1015.050
2492,04/13/2021 01:10:01 午前,1.2,1.01,5.03,1014.950
2493,04/13/2021 01:20:01 午前,1.2,0.50,3.52,1014.950
2494,04/13/2021 01:30:01 午前,1.2,0.50,3.52,1014.850
2495,04/13/2021 01:40:01 午前,1.2,1.01,5.03,1014.650
2496,04/13/2021 01:50:01 午前,1.2,1.01,5.54,1014.250
2497,04/13/2021 02:00:01 午前,1.2,1.01,4.03,1014.450
2498,04/13/2021 02:10:01 午前,1.2,1.51,6.04,1014.350
2499,04/13/2021 02:20:01 午前,1.2,0.50,5.03,1014.050
2500,04/13/2021 02:30:01 午前,1.2,0.50,6.54,1014.150
2501,04/13/2021 02:40:01 午前,1.2,0.50,3.52,1013.850
2502,04/13/2021 02:50:01 午前,1.2,0.00,2.01,1013.650
2503,04/13/2021 03:00:01 午前,1.2,0.50,6.04,1013.750
2504,04/13/2021 03:10:01 午前,1.2,0.00,2.52,1013.750
2505,04/13/2021 03:20:01 午前,1.2,0.50,3.02,1013.350
2506,04/13/2021 03:30:01 午前,1.2,0.50,3.02,1013.350
2507,04/13/2021 03:40:01 午前,1.2,0.50,3.02,1012.950
2508,04/13/2021 03:50:01 午前,1.2,0.50,4.53,1012.850
2509,04/13/2021 04:00:01 午前,1.2,0.50,4.53,1012.950
2510,04/13/2021 04:10:01 午前,1.2,0.50,3.02,1012.950
2511,04/13/2021 04:20:01 午前,1.2,2.01,5.54,1012.750
2512,04/13/2021 04:30:01 午前,1.2,2.52,8.56,1012.750
2513,04/13/2021 04:40:01 午前,1.2,1.51,5.03,1012.550
2514,04/13/2021 04:50:01 午前,1.2,2.01,6.04,1012.350
2515,04/13/2021 05:00:01 午前,1.2,2.01,7.55,1012.150
2516,04/13/2021 05:10:01 午前,1.2,1.51,5.03,1011.850
2517,04/13/2021 05:20:01 午前,1.2,0.00,2.01,1011.950
2518,04/13/2021 05:30:01 午前,1.2,0.50,2.52,1011.850
2519,04/13/2021 05:40:01 午前,1.2,0.50,3.52,1011.650
2520,04/13/2021 05:50:01 午前,1.2,1.01,4.03,1011.650
2521,04/13/2021 06:00:01 午前,1.2,1.01,4.53,1011.450
2522,04/13/2021 06:10:01 午前,6.2,2.52,6.54,1011.850
2523,04/13/2021 06:20:01 午前,8.7,2.01,6.54,1011.850
2524,04/13/2021 06:30:01 午前,21.2,3.02,7.55,1011.950
2525,04/13/2021 06:40:01 午前,21.2,3.02,8.56,1012.050
2526,04/13/2021 06:50:01 午前,28.7,2.01,5.54,1012.350
2527,04/13/2021 07:00:01 午前,36.2,3.02,7.55,1012.250
2528,04/13/2021 07:10:01 午前,33.7,1.51,7.55,1012.550
2529,04/13/2021 07:20:01 午前,48.7,1.01,4.53,1012.550
2530,04/13/2021 07:30:01 午前,41.2,1.51,4.53,1012.550
2531,04/13/2021 07:40:01 午前,68.7,2.52,6.54,1012.650
2532,04/13/2021 07:50:01 午前,58.7,6.54,12.08,1012.750
2533,04/13/2021 08:00:01 午前,101.2,6.54,11.58,1012.850
2534,04/13/2021 08:10:01 午前,81.2,6.04,12.58,1012.950
2535,04/13/2021 08:20:01 午前,103.7,2.01,5.03,1013.050
2536,04/13/2021 08:30:01 午前,73.7,2.01,4.53,1013.450
2537,04/13/2021 08:40:01 午前,73.7,2.52,4.53,1013.450
2538,04/13/2021 08:50:01 午前,88.7,2.01,4.03,1013.250
2539,04/13/2021 09:00:01 午前,96.2,2.01,4.53,1013.350
2540,04/13/2021 09:10:01 午前,101.2,1.51,4.03,1013.550
2541,04/13/2021 09:20:01 午前,101.2,2.01,5.54,1013.750
2542,04/13/2021 09:30:01 午前,146.2,1.51,6.04,1013.850
2543,04/13/2021 09:40:01 午前,171.2,2.01,5.03,1013.950
2544,04/13/2021 09:50:01 午前,248.7,1.01,3.02,1013.750
2545,04/13/2021 10:00:01 午前,271.2,1.01,3.02,1013.550
2546,04/13/2021 10:10:01 午前,1136.2,0.00,1.01,1012.950
2547,04/13/2021 10:20:01 午前,1118.7,0.00,2.01,1013.050
2548,04/13/2021 10:30:01 午前,673.7,0.50,3.52,1013.150
2549,04/13/2021 10:40:01 午前,1963.7,0.00,2.52,1012.950
2550,04/13/2021 10:50:01 午前,2071.2,0.50,4.53,1012.850
2551,04/13/2021 11:00:01 午前,848.7,3.02,6.54,1013.050
2552,04/13/2021 11:10:01 午前,696.2,2.01,4.03,1013.050
2553,04/13/2021 11:20:01 午前,1578.7,2.52,6.04,1013.050
2554,04/13/2021 11:30:01 午前,746.2,2.01,5.03,1013.050
2555,04/13/2021 11:40:01 午前,706.2,2.01,5.03,1013.150
2556,04/13/2021 11:50:01 午前,1046.2,2.52,5.03,1012.950
2557,04/13/2021 12:00:01 午後,1046.2,2.52,5.54,1013.050
2558,04/13/2021 12:10:01 午後,1973.7,2.01,5.03,1012.950
2559,04/13/2021 12:20:01 午後,1253.7,3.02,6.04,1013.150
2560,04/13/2021 12:30:01 午後,2328.7,2.52,5.03,1013.050
2561,04/13/2021 12:40:01 午後,931.2,3.02,7.55,1013.150
2562,04/13/2021 12:50:01 午後,786.2,2.52,6.04,1013.150
2563,04/13/2021 01:00:01 午後,1078.7,1.51,4.53,1012.950
2564,04/13/2021 01:10:01 午後,888.7,2.01,4.03,1012.950
2565,04/13/2021 01:20:01 午後,773.7,2.52,6.54,1013.150
2566,04/13/2021 01:30:01 午後,693.7,1.51,4.53,1013.150
2567,04/13/2021 01:40:01 午後,691.2,2.01,6.04,1013.050
2568,04/13/2021 01:50:01 午後,703.7,2.52,4.53,1013.250
2569,04/13/2021 02:00:01 午後,648.7,3.02,5.54,1013.350
2570,04/13/2021 02:10:01 午後,806.2,2.01,4.03,1013.250
2571,04/13/2021 02:20:01 午後,753.7,2.01,4.53,1013.250
2572,04/13/2021 02:30:01 午後,556.2,1.51,4.53,1012.950
2573,04/13/2021 02:40:01 午後,278.7,3.02,5.54,1013.350
2574,04/13/2021 02:50:01 午後,381.2,3.52,6.54,1013.350
2575,04/13/2021 03:00:01 午後,521.2,2.52,5.54,1013.150
2576,04/13/2021 03:10:01 午後,443.7,3.02,5.54,1013.150
2577,04/13/2021 03:20:01 午後,348.7,2.01,4.03,1013.050
2578,04/13/2021 03:30:01 午後,303.7,2.52,4.53,1013.050
2579,04/13/2021 03:40:01 午後,326.2,2.01,5.03,1013.050
2580,04/13/2021 03:50:01 午後,328.7,2.01,4.53,1012.850
2581,04/13/2021 04:00:01 午後,321.2,2.01,4.03,1013.050
2582,04/13/2021 04:10:01 午後,261.2,2.01,6.04,1013.050
2583,04/13/2021 04:20:01 午後,263.7,1.51,4.53,1013.350
2584,04/13/2021 04:30:01 午後,286.2,2.01,5.54,1013.450
2585,04/13/2021 04:40:01 午後,301.2,1.51,5.03,1013.350
2586,04/13/2021 04:50:01 午後,246.2,2.52,5.03,1013.350
2587,04/13/2021 05:00:01 午後,201.2,2.01,5.03,1013.550
2588,04/13/2021 05:10:01 午後,81.2,1.51,5.03,1013.350
2589,04/13/2021 05:20:01 午後,156.2,1.01,4.03,1013.450
2590,04/13/2021 05:30:01 午後,253.7,1.51,3.52,1013.650
2591,04/13/2021 05:40:01 午後,111.2,1.51,4.53,1013.550
2592,04/13/2021 05:50:01 午後,143.7,1.51,4.53,1013.650
2593,04/13/2021 06:00:01 午後,118.7,1.51,4.03,1013.350
2594,04/13/2021 06:10:01 午後,86.2,1.51,4.03,1013.350
2595,04/13/2021 06:20:01 午後,43.7,1.01,3.02,1013.650
2596,04/13/2021 06:30:01 午後,16.2,1.01,3.02,1013.750
2597,04/13/2021 06:40:01 午後,11.2,0.50,2.52,1013.450
2598,04/13/2021 06:50:01 午後,1.2,0.50,2.01,1013.450
2599,04/13/2021 07:00:01 午後,1.2,0.50,2.52,1013.450
2600,04/13/2021 07:10:01 午後,1.2,0.00,1.51,1013.450
2601,04/13/2021 07:20:01 午後,1.2,0.00,1.51,1013.650
2602,04/13/2021 07:30:01 午後,1.2,0.00,1.01,1013.750
2603,04/13/2021 07:40:01 午後,1.2,0.00,2.01,1013.950
2604,04/13/2021 07:50:01 午後,1.2,0.00,2.52,1014.150
2605,04/13/2021 08:00:01 午後,1.2,0.00,2.01,1014.250
2606,04/13/2021 08:10:01 午後,1.2,0.00,2.52,1014.450
2607,04/13/2021 08:20:01 午後,1.2,0.00,2.01,1014.450
2608,04/13/2021 08:30:01 午後,1.2,0.00,2.01,1014.450
2609,04/13/2021 08:40:01 午後,1.2,0.50,2.52,1014.550
2610,04/13/2021 08:50:01 午後,1.2,1.01,3.52,1014.950
2611,04/13/2021 09:00:01 午後,1.2,1.51,4.03,1015.250
2612,04/13/2021 09:10:01 午後,1.2,1.51,4.03,1015.150
2613,04/13/2021 09:20:01 午後,1.2,1.01,4.03,1015.350
2614,04/13/2021 09:30:01 午後,1.2,1.01,3.52,1015.450
2615,04/13/2021 09:40:01 午後,1.2,0.50,2.52,1015.550
2616,04/13/2021 09:50:01 午後,1.2,0.50,4.03,1015.550
2617,04/13/2021 10:00:01 午後,1.2,1.01,3.02,1015.550
2618,04/13/2021 10:10:01 午後,1.2,1.01,3.52,1015.450
2619,04/13/2021 10:20:01 午後,1.2,0.50,2.01,1015.550
2620,04/13/2021 10:30:01 午後,1.2,1.01,3.52,1015.750
2621,04/13/2021 10:40:01 午後,1.2,1.01,3.52,1015.750
2622,04/13/2021 10:50:01 午後,1.2,0.50,3.02,1015.750
2623,04/13/2021 11:00:01 午後,1.2,0.50,2.52,1015.450
2624,04/13/2021 11:10:01 午後,1.2,0.00,1.51,1015.650
2625,04/13/2021 11:20:01 午後,1.2,0.00,2.52,1015.750
2626,04/13/2021 11:30:01 午後,1.2,0.00,1.01,1015.850
2627,04/13/2021 11:40:01 午後,1.2,0.00,0.50,1015.850
2628,04/13/2021 11:50:01 午後,1.2,0.00,2.52,1015.750
2629,04/14/2021 12:00:01 午前,1.2,1.01,3.52,1015.850
2630,04/14/2021 12:10:01 午前,1.2,1.51,3.52,1015.750
2631,04/14/2021 12:20:01 午前,1.2,1.01,4.03,1015.750
2632,04/14/2021 12:30:01 午前,1.2,0.50,3.02,1015.650
2633,04/14/2021 12:40:01 午前,1.2,0.50,3.02,1015.650
2634,04/14/2021 12:50:01 午前,1.2,0.50,3.02,1015.650
2635,04/14/2021 01:00:01 午前,1.2,1.51,5.03,1015.650
2636,04/14/2021 01:10:01 午前,1.2,1.51,4.03,1015.750
2637,04/14/2021 01:20:01 午前,1.2,1.51,4.03,1015.650
2638,04/14/2021 01:30:01 午前,1.2,1.01,3.52,1015.750
2639,04/14/2021 01:40:01 午前,1.2,0.50,3.02,1015.650
2640,04/14/2021 01:50:01 午前,1.2,0.50,3.02,1015.550
2641,04/14/2021 02:00:01 午前,1.2,1.01,4.53,1015.250
2642,04/14/2021 02:10:01 午前,1.2,0.50,3.02,1015.150
2643,04/14/2021 02:20:01 午前,1.2,1.51,4.03,1015.450
2644,04/14/2021 02:30:01 午前,1.2,0.50,3.02,1015.250
2645,04/14/2021 02:40:01 午前,1.2,0.00,1.51,1015.250
2646,04/14/2021 02:50:01 午前,1.2,0.00,1.01,1015.050
2647,04/14/2021 03:00:01 午前,1.2,0.00,2.01,1015.350
2648,04/14/2021 03:10:01 午前,1.2,0.50,2.52,1015.050
2649,04/14/2021 03:20:01 午前,1.2,0.50,2.52,1015.050
2650,04/14/2021 03:30:01 午前,1.2,0.00,2.01,1014.950
2651,04/14/2021 03:40:01 午前,1.2,0.00,1.51,1014.650
2652,04/14/2021 03:50:01 午前,1.2,0.00,1.51,1014.750
2653,04/14/2021 04:00:01 午前,1.2,0.00,0.50,1014.750
2654,04/14/2021 04:10:01 午前,1.2,0.00,2.01,1014.850
2655,04/14/2021 04:20:01 午前,1.2,0.00,1.51,1014.750
2656,04/14/2021 04:30:01 午前,1.2,0.00,1.01,1014.850
2657,04/14/2021 04:40:01 午前,1.2,0.00,0.50,1015.150
2658,04/14/2021 04:50:01 午前,1.2,0.00,0.50,1015.050
2659,04/14/2021 05:00:01 午前,1.2,0.00,1.01,1015.050
2660,04/14/2021 05:10:01 午前,1.2,0.00,0.50,1015.350
2661,04/14/2021 05:20:01 午前,1.2,0.00,0.50,1015.250
2662,04/14/2021 05:30:01 午前,1.2,0.00,0.50,1015.250
2663,04/14/2021 05:40:01 午前,1.2,0.00,1.01,1015.250
2664,04/14/2021 05:50:01 午前,3.7,0.00,1.51,1015.550
2665,04/14/2021 06:00:01 午前,16.2,0.00,1.01,1015.850
2666,04/14/2021 06:10:01 午前,38.7,0.00,1.01,1015.350
2667,04/14/2021 06:20:01 午前,58.7,0.00,1.51,1015.250
2668,04/14/2021 06:30:01 午前,81.2,0.00,1.51,1015.350
2669,04/14/2021 06:40:01 午前,81.2,0.00,1.01,1015.150
2670,04/14/2021 06:50:01 午前,148.7,0.50,2.52,1015.150
2671,04/14/2021 07:00:01 午前,176.2,0.00,2.52,1015.650
2672,04/14/2021 07:10:01 午前,228.7,0.00,2.01,1015.550
2673,04/14/2021 07:20:01 午前,221.2,1.01,3.52,1015.750
2674,04/14/2021 07:30:01 午前,273.7,0.00,2.52,1015.450
2675,04/14/2021 07:40:01 午前,518.7,0.00,2.01,1014.850
2676,04/14/2021 07:50:01 午前,716.2,0.00,1.01,1014.550
2677,04/14/2021 08:00:01 午前,838.7,0.50,2.01,1014.550
2678,04/14/2021 08:10:01 午前,813.7,0.00,1.51,1014.450
2679,04/14/2021 08:20:01 午前,476.2,0.50,2.01,1015.650
2680,04/14/2021 08:30:01 午前,651.2,0.00,1.51,1015.550
2681,04/14/2021 08:40:01 午前,708.7,0.00,2.52,1015.350
2682,04/14/2021 08:50:01 午前,641.2,0.00,1.51,1015.450
2683,04/14/2021 09:00:01 午前,801.2,0.50,2.52,1015.550
2684,04/14/2021 09:10:01 午前,758.7,1.01,3.02,1015.350
2685,04/14/2021 09:20:01 午前,1048.7,0.00,2.01,1014.950
2686,04/14/2021 09:30:01 午前,1158.7,0.50,2.52,1014.750
2687,04/14/2021 09:40:01 午前,1051.2,1.01,3.52,1015.050
2688,04/14/2021 09:50:01 午前,1151.2,1.51,4.03,1015.250
2689,04/14/2021 10:00:01 午前,1088.7,1.51,4.53,1015.250
2690,04/14/2021 10:10:01 午前,978.7,1.51,4.53,1015.650
2691,04/14/2021 10:20:01 午前,753.7,1.01,3.52,1015.950
2692,04/14/2021 10:30:01 午前,798.7,1.01,5.03,1016.050
2693,04/14/2021 10:40:01 午前,726.2,1.51,5.03,1015.750
2694,04/14/2021 10:50:01 午前,893.7,1.51,4.53,1015.650
2695,04/14/2021 11:00:01 午前,1241.2,2.01,5.03,1015.850
2696,04/14/2021 11:10:01 午前,1213.7,3.02,6.04,1015.950
2697,04/14/2021 11:20:01 午前,1073.7,2.52,5.03,1016.050
2698,04/14/2021 11:30:01 午前,1791.2,1.51,4.53,1015.650
2699,04/14/2021 11:40:01 午前,1801.2,2.01,6.04,1015.750
2700,04/14/2021 11:50:01 午前,1893.7,3.02,6.54,1015.550
2701,04/14/2021 12:00:01 午後,1836.2,1.51,6.04,1015.550
2702,04/14/2021 12:10:01 午後,1788.7,2.01,5.03,1015.450
2703,04/14/2021 12:20:01 午後,1818.7,1.01,5.03,1015.150
2704,04/14/2021 12:30:01 午後,1456.2,2.01,5.54,1015.150
2705,04/14/2021 12:40:01 午後,1866.2,2.52,5.54,1015.150
2706,04/14/2021 12:50:01 午後,1766.2,2.01,5.03,1015.250
2707,04/14/2021 01:00:01 午後,1758.7,2.01,5.54,1015.450
2708,04/14/2021 01:10:01 午後,1736.2,2.01,4.53,1015.150
2709,04/14/2021 01:20:01 午後,1726.2,1.51,5.03,1015.150
2710,04/14/2021 01:30:01 午後,1728.7,2.01,4.53,1015.050
2711,04/14/2021 01:40:01 午後,1703.7,3.52,7.55,1015.150
2712,04/14/2021 01:50:01 午後,1831.2,2.01,7.05,1015.050
2713,04/14/2021 02:00:01 午後,1266.2,2.52,7.05,1014.950
2714,04/14/2021 02:10:01 午後,1241.2,2.52,6.54,1015.050
2715,04/14/2021 02:20:01 午後,1243.7,3.02,7.05,1015.050
2716,04/14/2021 02:30:01 午後,1531.2,2.01,4.53,1014.950
2717,04/14/2021 02:40:01 午後,1481.2,1.51,5.03,1015.150
2718,04/14/2021 02:50:01 午後,1368.7,2.01,5.54,1014.950
2719,04/14/2021 03:00:01 午後,1171.2,2.01,6.54,1015.050
2720,04/14/2021 03:10:01 午後,1308.7,2.01,6.04,1014.950
2721,04/14/2021 03:20:01 午後,1241.2,3.02,7.05,1015.450
2722,04/14/2021 03:30:01 午後,1188.7,2.52,7.55,1015.250
2723,04/14/2021 03:40:01 午後,1143.7,2.52,6.04,1015.450
2724,04/14/2021 03:50:01 午後,1083.7,2.52,7.55,1016.050
2725,04/14/2021 04:00:01 午後,1026.2,2.52,6.54,1015.950
2726,04/14/2021 04:10:01 午後,841.2,2.01,5.54,1016.150
2727,04/14/2021 04:20:01 午後,858.7,2.01,7.05,1016.250
2728,04/14/2021 04:30:01 午後,843.7,2.52,6.54,1015.950
2729,04/14/2021 04:40:01 午後,706.2,1.51,6.54,1015.950
2730,04/14/2021 04:50:01 午後,648.7,1.51,4.03,1015.950
2731,04/14/2021 05:00:01 午後,568.7,2.52,6.54,1016.050
2732,04/14/2021 05:10:01 午後,551.2,2.01,4.53,1016.050
2733,04/14/2021 05:20:01 午後,431.2,2.01,6.04,1016.250
2734,04/14/2021 05:30:01 午後,406.2,2.01,5.54,1016.250
2735,04/14/2021 05:40:01 午後,338.7,2.52,8.05,1016.350
2736,04/14/2021 05:50:01 午後,268.7,2.01,6.04,1016.450
2737,04/14/2021 06:00:01 午後,176.2,2.52,7.55,1016.550
2738,04/14/2021 06:10:01 午後,143.7,2.01,7.05,1016.550
2739,04/14/2021 06:20:01 午後,83.7,2.01,6.04,1016.650
2740,04/14/2021 06:30:01 午後,51.2,1.51,6.04,1016.550
2741,04/14/2021 06:40:01 午後,26.2,2.01,5.54,1017.050
2742,04/14/2021 06:50:01 午後,6.2,1.51,7.05,1016.750
2743,04/14/2021 07:00:01 午後,1.2,1.01,4.53,1016.650
