"プロット タイトル: Microstation_00_ecser_surface_201110"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
1853,11/23/2020 01:10:01 午後,1151.2,1.51,4.03,1022.350
1854,11/23/2020 01:20:01 午後,1098.7,2.01,5.54,1022.350
1855,11/23/2020 01:30:01 午後,1046.2,3.02,5.54,1022.450
1856,11/23/2020 01:40:01 午後,1031.2,2.01,5.54,1022.450
1857,11/23/2020 01:50:01 午後,1078.7,2.52,6.04,1022.150
1858,11/23/2020 02:00:01 午後,1088.7,2.01,5.03,1022.450
1859,11/23/2020 02:10:01 午後,663.7,1.51,4.53,1022.350
1860,11/23/2020 02:20:01 午後,853.7,2.01,4.03,1022.350
1861,11/23/2020 02:30:01 午後,851.2,1.51,3.52,1022.150
1862,11/23/2020 02:40:01 午後,893.7,1.51,4.53,1022.150
1863,11/23/2020 02:50:01 午後,631.2,1.51,4.03,1022.050
1864,11/23/2020 03:00:01 午後,286.2,1.51,5.03,1022.150
1865,11/23/2020 03:10:01 午後,283.7,1.51,5.03,1022.350
1866,11/23/2020 03:20:01 午後,248.7,1.51,5.03,1022.450
1867,11/23/2020 03:30:01 午後,518.7,1.51,4.03,1022.450
1868,11/23/2020 03:40:01 午後,411.2,1.51,4.03,1022.550
1869,11/23/2020 03:50:01 午後,388.7,1.01,3.52,1022.650
1870,11/23/2020 04:00:01 午後,326.2,1.01,4.03,1022.550
1871,11/23/2020 04:10:01 午後,273.7,1.51,4.03,1022.650
1872,11/23/2020 04:20:01 午後,221.2,1.51,3.52,1022.850
1873,11/23/2020 04:30:01 午後,116.2,1.01,4.03,1022.950
1874,11/23/2020 04:40:01 午後,113.7,1.01,4.03,1022.950
1875,11/23/2020 04:50:01 午後,71.2,1.01,3.02,1022.950
1876,11/23/2020 05:00:01 午後,41.2,1.01,4.03,1023.150
1877,11/23/2020 05:10:01 午後,21.2,1.01,4.03,1023.050
1878,11/23/2020 05:20:01 午後,6.2,1.01,4.03,1023.250
1879,11/23/2020 05:30:01 午後,1.2,0.50,3.02,1023.250
1880,11/23/2020 05:40:01 午後,1.2,1.01,3.02,1023.350
1881,11/23/2020 05:50:01 午後,1.2,0.50,3.02,1023.350
1882,11/23/2020 06:00:01 午後,1.2,0.50,3.02,1023.250
1883,11/23/2020 06:10:01 午後,1.2,0.00,1.51,1023.250
1884,11/23/2020 06:20:01 午後,1.2,0.50,2.52,1023.450
1885,11/23/2020 06:30:01 午後,1.2,0.00,1.51,1023.650
1886,11/23/2020 06:40:01 午後,1.2,0.00,1.51,1023.750
1887,11/23/2020 06:50:01 午後,1.2,0.00,2.01,1023.750
1888,11/23/2020 07:00:01 午後,1.2,0.50,2.52,1023.950
1889,11/23/2020 07:10:01 午後,1.2,0.00,3.02,1023.850
1890,11/23/2020 07:20:01 午後,1.2,0.00,1.51,1023.850
1891,11/23/2020 07:30:01 午後,1.2,0.50,2.52,1023.950
1892,11/23/2020 07:40:01 午後,1.2,0.00,1.51,1023.950
1893,11/23/2020 07:50:01 午後,1.2,0.00,1.51,1024.050
1894,11/23/2020 08:00:01 午後,1.2,0.50,2.52,1024.150
1895,11/23/2020 08:10:01 午後,1.2,0.00,1.51,1024.250
1896,11/23/2020 08:20:01 午後,1.2,0.50,2.01,1024.250
1897,11/23/2020 08:30:01 午後,1.2,0.50,2.52,1024.250
1898,11/23/2020 08:40:01 午後,1.2,0.50,3.02,1024.350
1899,11/23/2020 08:50:01 午後,1.2,0.50,2.52,1024.350
1900,11/23/2020 09:00:01 午後,1.2,0.50,3.52,1024.250
1901,11/23/2020 09:10:01 午後,1.2,0.50,2.01,1024.250
1902,11/23/2020 09:20:01 午後,1.2,0.00,1.51,1024.150
1903,11/23/2020 09:30:01 午後,1.2,0.00,0.50,1024.250
1904,11/23/2020 09:40:01 午後,1.2,0.00,0.50,1024.250
1905,11/23/2020 09:50:01 午後,1.2,0.00,1.01,1024.450
1906,11/23/2020 10:00:01 午後,1.2,0.00,0.50,1024.350
1907,11/23/2020 10:10:01 午後,1.2,0.00,1.01,1024.550
1908,11/23/2020 10:20:01 午後,1.2,0.00,1.01,1024.450
1909,11/23/2020 10:30:01 午後,1.2,0.00,1.01,1024.550
1910,11/23/2020 10:40:01 午後,1.2,0.00,1.01,1024.450
1911,11/23/2020 10:50:01 午後,1.2,0.00,1.01,1024.450
1912,11/23/2020 11:00:01 午後,1.2,0.00,1.51,1024.250
1913,11/23/2020 11:10:01 午後,1.2,0.00,2.52,1024.350
1914,11/23/2020 11:20:01 午後,1.2,0.50,2.01,1024.450
1915,11/23/2020 11:30:01 午後,1.2,0.00,2.01,1024.650
1916,11/23/2020 11:40:01 午後,1.2,0.00,2.01,1024.650
1917,11/23/2020 11:50:01 午後,1.2,0.00,1.51,1024.650
1918,11/24/2020 12:00:01 午前,1.2,0.50,2.52,1024.350
1919,11/24/2020 12:10:01 午前,1.2,0.50,2.52,1024.150
1920,11/24/2020 12:20:01 午前,1.2,0.50,2.01,1024.050
1921,11/24/2020 12:30:01 午前,1.2,0.50,2.52,1023.950
1922,11/24/2020 12:40:01 午前,1.2,0.50,2.01,1023.950
1923,11/24/2020 12:50:01 午前,1.2,0.50,2.52,1023.850
1924,11/24/2020 01:00:01 午前,1.2,0.50,2.01,1023.850
1925,11/24/2020 01:10:01 午前,1.2,0.00,1.51,1023.750
1926,11/24/2020 01:20:01 午前,1.2,0.00,1.51,1023.750
1927,11/24/2020 01:30:01 午前,1.2,0.00,2.01,1023.650
1928,11/24/2020 01:40:01 午前,1.2,0.00,2.52,1023.450
1929,11/24/2020 01:50:01 午前,1.2,0.00,1.51,1023.450
1930,11/24/2020 02:00:01 午前,1.2,0.00,1.51,1023.350
1931,11/24/2020 02:10:01 午前,1.2,0.00,2.01,1023.350
1932,11/24/2020 02:20:01 午前,1.2,0.00,1.51,1023.350
1933,11/24/2020 02:30:01 午前,1.2,0.00,2.01,1023.350
1934,11/24/2020 02:40:01 午前,1.2,0.00,1.51,1023.150
1935,11/24/2020 02:50:01 午前,1.2,0.50,2.01,1023.550
1936,11/24/2020 03:00:01 午前,1.2,0.00,1.51,1024.150
1937,11/24/2020 03:10:01 午前,1.2,0.00,2.52,1024.050
1938,11/24/2020 03:20:01 午前,1.2,0.00,2.01,1024.150
1939,11/24/2020 03:30:01 午前,1.2,0.00,1.01,1024.350
1940,11/24/2020 03:40:01 午前,1.2,0.00,1.01,1024.250
1941,11/24/2020 03:50:01 午前,1.2,0.00,2.01,1024.450
1942,11/24/2020 04:00:01 午前,1.2,0.00,1.01,1024.350
1943,11/24/2020 04:10:01 午前,1.2,0.00,0.50,1024.150
1944,11/24/2020 04:20:01 午前,1.2,0.00,1.01,1024.050
1945,11/24/2020 04:30:01 午前,1.2,0.00,1.01,1023.950
1946,11/24/2020 04:40:01 午前,1.2,0.50,4.03,1023.850
1947,11/24/2020 04:50:01 午前,1.2,0.50,2.01,1023.950
1948,11/24/2020 05:00:01 午前,1.2,0.50,2.52,1023.950
1949,11/24/2020 05:10:01 午前,1.2,0.50,2.52,1023.750
1950,11/24/2020 05:20:01 午前,1.2,0.00,2.01,1023.850
1951,11/24/2020 05:30:01 午前,1.2,1.01,2.52,1023.850
1952,11/24/2020 05:40:01 午前,1.2,0.50,2.52,1023.950
1953,11/24/2020 05:50:01 午前,1.2,1.01,4.53,1023.750
1954,11/24/2020 06:00:01 午前,1.2,1.01,3.02,1024.250
1955,11/24/2020 06:10:01 午前,1.2,0.50,3.02,1024.350
1956,11/24/2020 06:20:01 午前,1.2,1.51,4.53,1024.450
1957,11/24/2020 06:30:01 午前,1.2,1.01,3.52,1024.250
1958,11/24/2020 06:40:01 午前,1.2,1.01,3.52,1023.950
1959,11/24/2020 06:50:01 午前,1.2,1.01,4.03,1024.550
1960,11/24/2020 07:00:01 午前,8.7,1.01,3.02,1024.550
1961,11/24/2020 07:10:01 午前,23.7,1.01,3.02,1024.450
1962,11/24/2020 07:20:01 午前,43.7,1.01,3.52,1024.350
1963,11/24/2020 07:30:01 午前,66.2,1.01,3.02,1024.650
1964,11/24/2020 07:40:01 午前,88.7,1.01,4.03,1024.350
1965,11/24/2020 07:50:01 午前,126.2,1.01,3.52,1024.550
1966,11/24/2020 08:00:01 午前,168.7,1.51,4.03,1024.850
1967,11/24/2020 08:10:01 午前,121.2,1.01,4.03,1025.050
1968,11/24/2020 08:20:01 午前,143.7,1.01,3.02,1025.250
1969,11/24/2020 08:30:01 午前,181.2,1.01,3.52,1025.350
1970,11/24/2020 08:40:01 午前,208.7,0.50,3.02,1025.450
1971,11/24/2020 08:50:01 午前,216.2,0.50,3.52,1025.550
1972,11/24/2020 09:00:01 午前,548.7,0.50,2.52,1025.250
1973,11/24/2020 09:10:01 午前,376.2,0.50,3.52,1025.050
1974,11/24/2020 09:20:01 午前,343.7,0.00,1.51,1025.250
1975,11/24/2020 09:30:01 午前,253.7,0.00,1.51,1025.250
1976,11/24/2020 09:40:01 午前,366.2,0.50,2.52,1025.150
1977,11/24/2020 09:50:01 午前,426.2,0.00,2.52,1025.350
1978,11/24/2020 10:00:01 午前,493.7,0.00,2.01,1025.350
1979,11/24/2020 10:10:01 午前,618.7,1.01,2.52,1025.150
1980,11/24/2020 10:20:01 午前,588.7,0.50,2.52,1025.150
1981,11/24/2020 10:30:01 午前,633.7,0.50,2.52,1024.950
1982,11/24/2020 10:40:01 午前,1236.2,0.50,2.52,1025.050
1983,11/24/2020 10:50:01 午前,1276.2,0.00,2.01,1024.850
1984,11/24/2020 11:00:01 午前,1473.7,0.50,3.02,1024.550
1985,11/24/2020 11:10:01 午前,771.2,0.50,2.52,1024.450
1986,11/24/2020 11:20:01 午前,1243.7,0.50,3.52,1024.350
1987,11/24/2020 11:30:01 午前,1338.7,1.01,3.52,1024.150
1988,11/24/2020 11:40:01 午前,988.7,0.50,3.02,1024.150
1989,11/24/2020 11:50:01 午前,1293.7,1.01,3.52,1023.950
1990,11/24/2020 12:00:01 午後,1373.7,1.01,3.52,1023.850
1991,11/24/2020 12:10:01 午後,1231.2,1.01,3.02,1023.950
1992,11/24/2020 12:20:01 午後,1218.7,1.01,3.02,1023.950
1993,11/24/2020 12:30:01 午後,1201.2,0.50,3.02,1023.450
1994,11/24/2020 12:40:01 午後,1171.2,0.50,2.52,1023.350
1995,11/24/2020 12:50:01 午後,1156.2,0.50,3.02,1023.250
1996,11/24/2020 01:00:01 午後,1133.7,1.01,3.02,1023.250
1997,11/24/2020 01:10:01 午後,1121.2,0.50,2.52,1023.150
1998,11/24/2020 01:20:01 午後,1093.7,0.50,3.02,1023.150
1999,11/24/2020 01:30:01 午後,1071.2,0.50,2.01,1022.750
2000,11/24/2020 01:40:01 午後,1048.7,0.50,2.01,1022.750
2001,11/24/2020 01:50:01 午後,1006.2,1.01,4.03,1022.650
2002,11/24/2020 02:00:01 午後,958.7,1.01,2.52,1022.650
2003,11/24/2020 02:10:01 午後,921.2,0.50,3.02,1022.550
2004,11/24/2020 02:20:01 午後,878.7,1.01,3.52,1022.550
2005,11/24/2020 02:30:01 午後,843.7,1.51,3.52,1022.750
2006,11/24/2020 02:40:01 午後,791.2,1.51,4.03,1022.650
2007,11/24/2020 02:50:01 午後,746.2,2.52,4.53,1022.750
2008,11/24/2020 03:00:01 午後,678.7,1.51,3.52,1022.850
2009,11/24/2020 03:10:01 午後,621.2,0.50,3.02,1022.850
2010,11/24/2020 03:20:01 午後,568.7,0.50,2.01,1022.850
2011,11/24/2020 03:30:01 午後,546.2,0.00,1.51,1022.950
2012,11/24/2020 03:40:01 午後,511.2,0.00,2.52,1023.050
2013,11/24/2020 03:50:01 午後,463.7,0.50,2.01,1022.950
2014,11/24/2020 04:00:01 午後,396.2,0.50,2.01,1022.950
2015,11/24/2020 04:10:01 午後,163.7,0.50,2.52,1023.150
2016,11/24/2020 04:20:01 午後,113.7,0.00,2.01,1023.250
2017,11/24/2020 04:30:01 午後,101.2,0.00,1.51,1023.250
2018,11/24/2020 04:40:01 午後,76.2,0.00,1.51,1023.250
2019,11/24/2020 04:50:01 午後,53.7,0.00,1.01,1023.150
2020,11/24/2020 05:00:01 午後,36.2,0.00,1.01,1023.350
2021,11/24/2020 05:10:01 午後,18.7,0.00,1.01,1023.250
2022,11/24/2020 05:20:01 午後,6.2,0.00,1.01,1023.250
2023,11/24/2020 05:30:01 午後,1.2,0.00,1.01,1023.550
2024,11/24/2020 05:40:01 午後,1.2,0.00,2.01,1023.450
2025,11/24/2020 05:50:01 午後,1.2,0.00,1.51,1023.650
2026,11/24/2020 06:00:01 午後,1.2,0.00,1.51,1023.650
2027,11/24/2020 06:10:01 午後,1.2,0.00,1.51,1023.850
2028,11/24/2020 06:20:01 午後,1.2,0.00,1.51,1023.650
2029,11/24/2020 06:30:01 午後,1.2,0.00,1.51,1023.750
2030,11/24/2020 06:40:01 午後,1.2,0.00,1.51,1023.950
2031,11/24/2020 06:50:01 午後,1.2,0.00,1.01,1023.950
2032,11/24/2020 07:00:01 午後,1.2,0.00,1.51,1024.050
2033,11/24/2020 07:10:01 午後,1.2,0.00,1.51,1024.050
2034,11/24/2020 07:20:01 午後,1.2,0.00,1.51,1024.050
2035,11/24/2020 07:30:01 午後,1.2,0.00,1.51,1024.350
2036,11/24/2020 07:40:01 午後,1.2,0.00,1.51,1024.450
2037,11/24/2020 07:50:01 午後,1.2,0.00,2.01,1024.450
2038,11/24/2020 08:00:01 午後,1.2,0.00,2.01,1024.450
2039,11/24/2020 08:10:01 午後,1.2,0.00,1.51,1024.550
2040,11/24/2020 08:20:01 午後,1.2,0.00,1.01,1024.550
2041,11/24/2020 08:30:01 午後,1.2,0.00,1.51,1024.450
2042,11/24/2020 08:40:01 午後,1.2,0.00,0.50,1024.350
2043,11/24/2020 08:50:01 午後,1.2,0.00,0.50,1024.250
2044,11/24/2020 09:00:01 午後,1.2,0.00,1.01,1024.250
2045,11/24/2020 09:10:01 午後,1.2,0.00,1.51,1024.150
2046,11/24/2020 09:20:01 午後,1.2,0.00,1.01,1024.250
2047,11/24/2020 09:30:01 午後,1.2,0.00,0.50,1024.250
2048,11/24/2020 09:40:01 午後,1.2,0.00,0.50,1024.350
2049,11/24/2020 09:50:01 午後,1.2,0.00,1.01,1024.350
2050,11/24/2020 10:00:01 午後,1.2,0.00,0.50,1024.350
2051,11/24/2020 10:10:01 午後,1.2,0.00,1.01,1024.350
2052,11/24/2020 10:20:01 午後,1.2,0.00,0.50,1024.450
2053,11/24/2020 10:30:01 午後,1.2,0.00,1.01,1024.350
2054,11/24/2020 10:40:01 午後,1.2,0.00,1.01,1024.350
2055,11/24/2020 10:50:01 午後,1.2,0.00,1.01,1024.450
2056,11/24/2020 11:00:01 午後,1.2,0.00,2.01,1024.550
2057,11/24/2020 11:10:01 午後,1.2,0.50,2.01,1024.450
2058,11/24/2020 11:20:01 午後,1.2,0.00,1.01,1024.450
2059,11/24/2020 11:30:01 午後,1.2,0.00,1.51,1024.450
2060,11/24/2020 11:40:01 午後,1.2,0.00,1.01,1024.450
2061,11/24/2020 11:50:01 午後,1.2,0.00,0.50,1024.550
2062,11/25/2020 12:00:01 午前,1.2,0.00,0.50,1024.650
2063,11/25/2020 12:10:01 午前,1.2,0.00,1.01,1024.750
2064,11/25/2020 12:20:01 午前,1.2,0.00,0.50,1024.450
2065,11/25/2020 12:30:01 午前,1.2,0.00,0.50,1024.250
2066,11/25/2020 12:40:01 午前,1.2,0.00,0.50,1024.250
2067,11/25/2020 12:50:01 午前,1.2,0.00,0.50,1024.250
2068,11/25/2020 01:00:01 午前,1.2,0.00,0.50,1024.050
2069,11/25/2020 01:10:01 午前,1.2,0.00,0.50,1023.950
2070,11/25/2020 01:20:01 午前,1.2,0.00,1.01,1023.950
2071,11/25/2020 01:30:01 午前,1.2,0.00,0.50,1023.750
2072,11/25/2020 01:40:01 午前,1.2,0.00,0.50,1024.050
2073,11/25/2020 01:50:01 午前,1.2,0.00,0.50,1024.050
2074,11/25/2020 02:00:01 午前,1.2,0.00,1.51,1023.850
2075,11/25/2020 02:10:01 午前,1.2,0.00,0.50,1023.850
2076,11/25/2020 02:20:01 午前,1.2,0.00,1.01,1023.850
2077,11/25/2020 02:30:01 午前,1.2,0.00,0.50,1023.750
2078,11/25/2020 02:40:01 午前,1.2,0.00,1.01,1023.750
2079,11/25/2020 02:50:01 午前,1.2,0.00,1.51,1023.750
2080,11/25/2020 03:00:01 午前,1.2,0.00,1.51,1023.650
2081,11/25/2020 03:10:01 午前,1.2,0.00,1.01,1023.450
2082,11/25/2020 03:20:01 午前,1.2,0.00,0.50,1023.450
2083,11/25/2020 03:30:01 午前,1.2,0.00,0.50,1023.350
2084,11/25/2020 03:40:01 午前,1.2,0.00,1.01,1023.250
2085,11/25/2020 03:50:01 午前,1.2,0.00,0.50,1023.350
2086,11/25/2020 04:00:01 午前,1.2,0.00,0.50,1023.250
2087,11/25/2020 04:10:01 午前,1.2,0.00,1.01,1023.450
2088,11/25/2020 04:20:01 午前,1.2,0.00,1.01,1023.550
2089,11/25/2020 04:30:01 午前,1.2,0.00,1.01,1023.450
2090,11/25/2020 04:40:01 午前,1.2,0.00,1.01,1023.250
2091,11/25/2020 04:50:01 午前,1.2,0.00,1.01,1023.350
2092,11/25/2020 05:00:01 午前,1.2,0.00,1.01,1023.250
2093,11/25/2020 05:10:01 午前,1.2,0.00,0.50,1023.050
2094,11/25/2020 05:20:01 午前,1.2,0.00,0.50,1023.150
2095,11/25/2020 05:30:01 午前,1.2,0.00,0.50,1023.350
2096,11/25/2020 05:40:01 午前,1.2,0.00,1.51,1023.350
2097,11/25/2020 05:50:01 午前,1.2,0.00,1.51,1023.150
2098,11/25/2020 06:00:01 午前,1.2,0.00,0.50,1023.350
2099,11/25/2020 06:10:01 午前,1.2,0.50,2.52,1023.550
2100,11/25/2020 06:20:01 午前,1.2,0.50,2.52,1023.750
2101,11/25/2020 06:30:01 午前,1.2,1.01,3.02,1023.750
2102,11/25/2020 06:40:01 午前,1.2,0.50,2.52,1023.950
2103,11/25/2020 06:50:01 午前,1.2,0.00,1.51,1023.850
2104,11/25/2020 07:00:01 午前,6.2,0.00,1.51,1024.150
2105,11/25/2020 07:10:01 午前,21.2,0.00,1.01,1024.150
2106,11/25/2020 07:20:01 午前,41.2,0.00,1.01,1024.450
2107,11/25/2020 07:30:01 午前,63.7,0.00,0.50,1024.450
2108,11/25/2020 07:40:01 午前,83.7,0.00,2.01,1024.450
2109,11/25/2020 07:50:01 午前,103.7,0.50,2.01,1024.450
2110,11/25/2020 08:00:01 午前,133.7,0.00,1.01,1024.550
2111,11/25/2020 08:10:01 午前,123.7,0.00,1.51,1024.750
2112,11/25/2020 08:20:01 午前,113.7,0.00,1.01,1024.750
2113,11/25/2020 08:30:01 午前,151.2,0.00,0.50,1024.750
2114,11/25/2020 08:40:01 午前,421.2,0.00,2.01,1024.850
2115,11/25/2020 08:50:01 午前,368.7,0.00,2.01,1024.850
2116,11/25/2020 09:00:01 午前,298.7,0.00,2.01,1024.750
2117,11/25/2020 09:10:01 午前,426.2,0.00,2.52,1024.950
2118,11/25/2020 09:20:01 午前,598.7,0.00,2.01,1024.950
2119,11/25/2020 09:30:01 午前,368.7,0.00,1.01,1025.150
2120,11/25/2020 09:40:01 午前,863.7,0.00,2.01,1025.150
2121,11/25/2020 09:50:01 午前,556.2,1.01,2.52,1025.250
2122,11/25/2020 10:00:01 午前,363.7,0.50,2.52,1025.350
2123,11/25/2020 10:10:01 午前,313.7,0.50,2.01,1025.150
2124,11/25/2020 10:20:01 午前,286.2,1.51,4.03,1024.950
2125,11/25/2020 10:30:01 午前,1221.2,2.01,4.53,1024.750
2126,11/25/2020 10:40:01 午前,248.7,1.51,5.54,1024.750
2127,11/25/2020 10:50:01 午前,271.2,1.51,4.03,1024.650
2128,11/25/2020 11:00:01 午前,408.7,1.01,3.52,1024.450
2129,11/25/2020 11:10:01 午前,423.7,1.51,3.52,1024.450
2130,11/25/2020 11:20:01 午前,568.7,1.51,4.53,1024.450
2131,11/25/2020 11:30:01 午前,786.2,1.51,4.03,1024.350
2132,11/25/2020 11:40:01 午前,893.7,1.01,3.02,1024.150
2133,11/25/2020 11:50:01 午前,1376.2,0.50,3.02,1023.850
2134,11/25/2020 12:00:01 午後,856.2,1.51,3.52,1023.750
2135,11/25/2020 12:10:01 午後,733.7,0.50,2.52,1023.450
2136,11/25/2020 12:20:01 午後,1148.7,0.00,2.01,1023.450
2137,11/25/2020 12:30:01 午後,1276.2,0.50,3.02,1023.250
2138,11/25/2020 12:40:01 午後,1286.2,0.00,1.51,1022.950
2139,11/25/2020 12:50:01 午後,1366.2,0.00,2.01,1022.750
2140,11/25/2020 01:00:01 午後,1356.2,0.50,3.02,1022.750
2141,11/25/2020 01:10:01 午後,1181.2,1.01,5.54,1022.650
2142,11/25/2020 01:20:01 午後,1076.2,0.50,3.02,1022.550
2143,11/25/2020 01:30:01 午後,1083.7,0.00,2.01,1022.350
2144,11/25/2020 01:40:01 午後,996.2,0.00,2.01,1022.350
2145,11/25/2020 01:50:01 午後,1186.2,1.51,5.03,1022.250
2146,11/25/2020 02:00:01 午後,1106.2,2.52,6.04,1022.450
2147,11/25/2020 02:10:01 午後,923.7,3.02,6.54,1022.550
2148,11/25/2020 02:20:01 午後,881.2,3.02,6.04,1022.550
2149,11/25/2020 02:30:01 午後,836.2,2.01,4.53,1022.350
2150,11/25/2020 02:40:01 午後,783.7,2.52,5.54,1022.450
2151,11/25/2020 02:50:01 午後,736.2,2.52,5.03,1022.450
2152,11/25/2020 03:00:01 午後,678.7,2.01,5.54,1022.350
2153,11/25/2020 03:10:01 午後,623.7,3.02,6.04,1022.250
2154,11/25/2020 03:20:01 午後,576.2,2.01,4.53,1022.150
2155,11/25/2020 03:30:01 午後,541.2,2.01,5.03,1022.350
2156,11/25/2020 03:40:01 午後,488.7,1.51,4.53,1022.250
2157,11/25/2020 03:50:01 午後,428.7,2.01,4.03,1022.350
2158,11/25/2020 04:00:01 午後,361.2,1.51,4.03,1022.350
2159,11/25/2020 04:10:01 午後,283.7,1.01,3.52,1022.450
2160,11/25/2020 04:20:01 午後,221.2,1.51,3.52,1022.550
2161,11/25/2020 04:30:01 午後,156.2,1.01,3.02,1022.750
2162,11/25/2020 04:40:01 午後,103.7,1.01,2.52,1022.750
2163,11/25/2020 04:50:01 午後,66.2,1.51,3.52,1022.950
2164,11/25/2020 05:00:01 午後,38.7,1.51,4.53,1023.050
2165,11/25/2020 05:10:01 午後,18.7,1.01,3.02,1023.250
2166,11/25/2020 05:20:01 午後,6.2,0.50,3.52,1023.350
2167,11/25/2020 05:30:01 午後,1.2,0.00,2.01,1023.250
2168,11/25/2020 05:40:01 午後,1.2,0.00,2.01,1023.350
2169,11/25/2020 05:50:01 午後,1.2,0.00,1.51,1023.450
2170,11/25/2020 06:00:01 午後,1.2,0.00,1.01,1023.350
2171,11/25/2020 06:10:01 午後,1.2,0.00,1.51,1023.450
2172,11/25/2020 06:20:01 午後,1.2,0.00,1.01,1023.450
2173,11/25/2020 06:30:01 午後,1.2,0.00,1.51,1023.450
2174,11/25/2020 06:40:01 午後,1.2,0.50,2.01,1023.350
2175,11/25/2020 06:50:01 午後,1.2,0.50,2.52,1023.450
2176,11/25/2020 07:00:01 午後,1.2,0.50,3.52,1023.550
2177,11/25/2020 07:10:01 午後,1.2,0.50,3.02,1023.550
2178,11/25/2020 07:20:01 午後,1.2,0.50,2.52,1023.550
2179,11/25/2020 07:30:01 午後,1.2,0.50,3.02,1023.750
2180,11/25/2020 07:40:01 午後,1.2,0.00,1.01,1023.750
2181,11/25/2020 07:50:01 午後,1.2,0.00,2.01,1023.850
2182,11/25/2020 08:00:01 午後,1.2,0.00,1.01,1023.750
2183,11/25/2020 08:10:01 午後,1.2,0.00,1.51,1023.850
2184,11/25/2020 08:20:01 午後,1.2,0.00,1.01,1023.650
2185,11/25/2020 08:30:01 午後,1.2,0.00,1.01,1023.850
2186,11/25/2020 08:40:01 午後,1.2,0.00,1.51,1023.850
2187,11/25/2020 08:50:01 午後,1.2,0.00,1.01,1023.750
2188,11/25/2020 09:00:01 午後,1.2,0.00,2.01,1023.750
2189,11/25/2020 09:10:01 午後,1.2,0.00,2.01,1023.350
2190,11/25/2020 09:20:01 午後,1.2,0.50,2.52,1023.350
2191,11/25/2020 09:30:01 午後,1.2,0.50,3.02,1023.250
2192,11/25/2020 09:40:01 午後,1.2,0.50,2.01,1023.250
2193,11/25/2020 09:50:01 午後,1.2,0.50,4.03,1023.450
2194,11/25/2020 10:00:01 午後,1.2,0.00,2.01,1023.650
2195,11/25/2020 10:10:01 午後,1.2,0.00,1.51,1023.550
2196,11/25/2020 10:20:01 午後,1.2,0.00,1.01,1023.650
2197,11/25/2020 10:30:01 午後,1.2,0.00,1.01,1023.750
2198,11/25/2020 10:40:01 午後,1.2,0.00,1.01,1023.650
2199,11/25/2020 10:50:01 午後,1.2,0.00,1.01,1023.750
2200,11/25/2020 11:00:01 午後,1.2,0.00,0.50,1023.850
2201,11/25/2020 11:10:01 午後,1.2,0.00,0.50,1023.850
2202,11/25/2020 11:20:01 午後,1.2,0.00,1.51,1023.650
2203,11/25/2020 11:30:01 午後,1.2,0.00,1.01,1023.750
2204,11/25/2020 11:40:01 午後,1.2,0.00,0.50,1023.750
2205,11/25/2020 11:50:01 午後,1.2,0.00,0.50,1023.750
2206,11/26/2020 12:00:01 午前,1.2,0.00,1.51,1023.650
2207,11/26/2020 12:10:01 午前,1.2,0.00,0.50,1023.650
2208,11/26/2020 12:20:01 午前,1.2,0.00,1.01,1023.650
2209,11/26/2020 12:30:01 午前,1.2,0.00,1.01,1023.850
2210,11/26/2020 12:40:01 午前,1.2,0.00,0.50,1023.250
2211,11/26/2020 12:50:01 午前,1.2,0.00,1.01,1023.350
2212,11/26/2020 01:00:01 午前,1.2,0.00,1.51,1023.350
2213,11/26/2020 01:10:01 午前,1.2,0.00,1.01,1023.250
2214,11/26/2020 01:20:01 午前,1.2,0.00,1.51,1023.250
2215,11/26/2020 01:30:01 午前,1.2,0.00,1.01,1023.250
2216,11/26/2020 01:40:01 午前,1.2,0.00,1.51,1023.350
2217,11/26/2020 01:50:01 午前,1.2,0.00,0.50,1023.350
2218,11/26/2020 02:00:01 午前,1.2,0.00,2.01,1023.150
2219,11/26/2020 02:10:01 午前,1.2,0.00,1.01,1023.150
2220,11/26/2020 02:20:01 午前,1.2,0.00,2.01,1023.150
2221,11/26/2020 02:30:01 午前,1.2,0.00,2.01,1023.050
2222,11/26/2020 02:40:01 午前,1.2,0.00,1.51,1023.050
2223,11/26/2020 02:50:01 午前,1.2,0.50,3.02,1022.750
2224,11/26/2020 03:00:01 午前,1.2,0.50,3.02,1022.750
2225,11/26/2020 03:10:01 午前,1.2,0.50,3.02,1022.550
2226,11/26/2020 03:20:01 午前,1.2,0.50,2.52,1022.450
2227,11/26/2020 03:30:01 午前,1.2,0.50,3.02,1022.350
2228,11/26/2020 03:40:01 午前,1.2,0.00,1.51,1022.350
2229,11/26/2020 03:50:01 午前,1.2,0.00,1.51,1022.550
2230,11/26/2020 04:00:01 午前,1.2,0.00,1.51,1022.750
2231,11/26/2020 04:10:01 午前,1.2,0.50,1.51,1022.750
2232,11/26/2020 04:20:01 午前,1.2,0.00,1.51,1022.850
2233,11/26/2020 04:30:01 午前,1.2,0.50,3.52,1022.750
2234,11/26/2020 04:40:01 午前,1.2,0.50,3.02,1022.450
2235,11/26/2020 04:50:01 午前,1.2,0.50,3.02,1022.550
2236,11/26/2020 05:00:01 午前,1.2,0.50,2.01,1022.550
2237,11/26/2020 05:10:01 午前,1.2,0.00,1.51,1022.650
